,City_Town_Village_Area,Type_of_Location,TS,year_number,month_number,NO2,RSPM_PM10,SO2,SPM,SO2_MOM_diff,month_number_diff,NO2_MOM_diff,RSPM_PM10_MOM_diff,SPM_MOM_diff
899,Chandrapur,Residential,19990040,1999,4,51.6,,29.4,176.0,-6.899999999999999,1.0,-1.6999999999999957,,-1.0
900,Chandrapur,Residential,19990050,1999,5,54.2,,32.5,131.0,3.1000000000000014,1.0,2.6000000000000014,,-45.0
901,Chandrapur,Residential,19990060,1999,6,54.4,,35.7,171.0,3.200000000000003,1.0,0.19999999999999574,,40.0
902,Chandrapur,Residential,19990070,1999,7,53.3,,32.4,130.0,-3.3000000000000043,1.0,-1.1000000000000014,,-41.0
903,Chandrapur,Residential,19990080,1999,8,50.8,,32.1,132.0,-0.29999999999999716,1.0,-2.5,,2.0
904,Chandrapur,Residential,19990090,1999,9,54.1,,32.0,137.0,-0.10000000000000142,1.0,3.3000000000000043,,5.0
905,Chandrapur,Residential,19990100,1999,10,49.3,,34.2,126.0,2.200000000000003,1.0,-4.800000000000004,,-11.0
906,Chandrapur,Residential,19990110,1999,11,55.2,,30.6,83.0,-3.6000000000000014,1.0,5.900000000000006,,-43.0
907,Chandrapur,Residential,19990120,1999,12,50.9,,29.3,203.0,-1.3000000000000007,1.0,-4.300000000000004,,120.0
908,Chandrapur,Residential,20000010,2000,1,48.3,,23.4,126.0,-5.900000000000002,-11.0,-2.6000000000000014,,-77.0
909,Chandrapur,Residential,20000020,2000,2,49.7,,26.2,127.0,2.8000000000000007,1.0,1.4000000000000057,,1.0
910,Chandrapur,Residential,20000030,2000,3,50.6,,28.5,126.0,2.3000000000000007,1.0,0.8999999999999986,,-1.0
911,Chandrapur,Residential,20000040,2000,4,52.2,,29.4,127.0,0.8999999999999986,1.0,1.6000000000000014,,1.0
912,Chandrapur,Residential,20000050,2000,5,52.5,,29.5,126.0,0.10000000000000142,1.0,0.29999999999999716,,-1.0
913,Chandrapur,Residential,20000060,2000,6,51.6,,31.8,127.0,2.3000000000000007,1.0,-0.8999999999999986,,1.0
914,Chandrapur,Residential,20000070,2000,7,51.1,,25.8,123.0,-6.0,1.0,-0.5,,-4.0
915,Chandrapur,Residential,20000080,2000,8,51.3,,27.5,125.0,1.6999999999999993,1.0,0.19999999999999574,,2.0
916,Chandrapur,Residential,20000090,2000,9,53.2,,29.4,169.0,1.8999999999999986,1.0,1.9000000000000057,,44.0
917,Chandrapur,Residential,20000100,2000,10,50.0,,26.3,183.0,-3.099999999999998,1.0,-3.200000000000003,,14.0
918,Chandrapur,Residential,20000110,2000,11,50.1,,24.2,192.0,-2.1000000000000014,1.0,0.10000000000000142,,9.0
919,Chandrapur,Residential,20000120,2000,12,54.2,,29.9,178.0,5.699999999999999,1.0,4.100000000000001,,-14.0
920,Chandrapur,Residential,20010010,2001,1,50.2,,27.3,191.0,-2.599999999999998,-11.0,-4.0,,13.0
921,Chandrapur,Residential,20010020,2001,2,51.0,,26.5,204.0,-0.8000000000000007,1.0,0.7999999999999972,,13.0
922,Chandrapur,Residential,20010090,2001,9,50.2,,24.2,143.0,,7.0,,,
923,Chandrapur,Residential,20010100,2001,10,50.6,,24.2,165.0,0.0,1.0,0.3999999999999986,,22.0
924,Chandrapur,Residential,20010110,2001,11,52.3,,24.8,163.0,0.6000000000000014,1.0,1.6999999999999957,,-2.0
925,Chandrapur,Residential,20010120,2001,12,52.3,,22.2,173.0,-2.6000000000000014,1.0,0.0,,10.0
926,Chandrapur,Residential,20020010,2002,1,51.4,,23.7,,1.5,-11.0,-0.8999999999999986,,
927,Chandrapur,Residential,20020020,2002,2,48.0,,12.7,,-11.0,1.0,-3.3999999999999986,,
928,Chandrapur,Residential,20020030,2002,3,48.6,,12.8,,0.10000000000000142,1.0,0.6000000000000014,,
929,Chandrapur,Residential,20020040,2002,4,49.9,,12.5,,-0.3000000000000007,1.0,1.2999999999999972,,
930,Chandrapur,Residential,20020050,2002,5,49.6,,16.7,,4.199999999999999,1.0,-0.29999999999999716,,
931,Chandrapur,Residential,20020060,2002,6,52.7,,18.0,,1.3000000000000007,1.0,3.1000000000000014,,
932,Chandrapur,Residential,20020070,2002,7,48.7,,13.8,,-4.199999999999999,1.0,-4.0,,
933,Chandrapur,Residential,20020080,2002,8,36.6,,19.9,140.0,6.099999999999998,1.0,-12.100000000000001,,
934,Chandrapur,Residential,20020090,2002,9,26.3,,16.9,191.0,-3.0,1.0,-10.3,,51.0
935,Chandrapur,Residential,20020100,2002,10,25.7,,15.5,106.0,-1.3999999999999986,1.0,-0.6000000000000014,,-85.0
936,Chandrapur,Residential,20020110,2002,11,26.8,,15.8,84.0,0.3000000000000007,1.0,1.1000000000000014,,-22.0
937,Chandrapur,Residential,20020120,2002,12,33.8,,17.0,137.5,1.1999999999999993,1.0,6.9999999999999964,,53.5
938,Chandrapur,Residential,20050010,2005,1,31.45,82.0,22.85,121.0,5.850000000000001,-11.0,-2.349999999999998,,-16.5
939,Chandrapur,Residential,20050020,2005,2,30.3,132.0,17.9,194.5,-4.950000000000003,1.0,-1.1499999999999986,50.0,73.5
940,Chandrapur,Residential,20050030,2005,3,38.15,95.5,29.0,100.0,11.100000000000001,1.0,7.849999999999998,-36.5,-94.5
941,Chandrapur,Residential,20050040,2005,4,34.5,133.0,24.3,163.0,-4.699999999999999,1.0,-3.6499999999999986,37.5,63.0
942,Chandrapur,Residential,20050050,2005,5,35.8,86.0,25.7,202.0,1.3999999999999986,1.0,1.2999999999999972,-47.0,39.0
943,Chandrapur,Residential,20050060,2005,6,26.799999999999997,57.0,14.95,111.5,-10.75,1.0,-9.0,-29.0,-90.5
944,Chandrapur,Residential,20050070,2005,7,26.7,102.0,16.6,165.0,1.6500000000000021,1.0,-0.09999999999999787,45.0,53.5
945,Chandrapur,Residential,20050080,2005,8,32.0,87.0,22.4,184.5,5.799999999999997,1.0,5.300000000000001,-15.0,19.5
946,Chandrapur,Residential,20050090,2005,9,27.5,56.0,17.5,107.0,-4.899999999999999,1.0,-4.5,-31.0,-77.5
947,Chandrapur,Residential,20050100,2005,10,26.8,59.0,16.5,102.0,-1.0,1.0,-0.6999999999999993,3.0,-5.0
948,Chandrapur,Residential,20050110,2005,11,28.5,79.0,19.3,120.0,2.8000000000000007,1.0,1.6999999999999993,20.0,18.0
949,Chandrapur,Residential,20050120,2005,12,32.5,90.0,23.7,147.5,4.399999999999999,1.0,4.0,11.0,27.5
950,Chandrapur,Residential,20060010,2006,1,27.0,80.0,18.5,150.0,-5.199999999999999,-11.0,-5.5,-10.0,2.5
951,Chandrapur,Residential,20060020,2006,2,31.5,128.0,21.3,163.0,2.8000000000000007,1.0,4.5,48.0,13.0
952,Chandrapur,Residential,20060030,2006,3,29.15,99.5,20.65,142.5,-0.6500000000000021,1.0,-2.3500000000000014,-28.5,-20.5
953,Chandrapur,Residential,20060040,2006,4,28.5,82.0,20.0,142.0,-0.6499999999999986,1.0,-0.6499999999999986,-17.5,-0.5
954,Chandrapur,Residential,20060050,2006,5,32.7,74.0,21.5,125.0,1.5,1.0,4.200000000000003,-8.0,-17.0
955,Chandrapur,Residential,20060060,2006,6,29.45,84.0,18.5,126.0,-3.0,1.0,-3.2500000000000036,10.0,1.0
956,Chandrapur,Residential,20060070,2006,7,34.1,100.5,22.5,147.0,4.0,1.0,4.650000000000002,16.5,21.0
957,Chandrapur,Residential,20060080,2006,8,34.7,84.0,23.2,124.0,0.6999999999999993,1.0,0.6000000000000014,-16.5,-23.0
958,Chandrapur,Residential,20060090,2006,9,37.45,91.5,32.5,148.0,9.3,1.0,2.75,7.5,24.0
959,Chandrapur,Residential,20060100,2006,10,32.0,81.0,16.0,147.5,-16.5,1.0,-5.450000000000003,-10.5,-0.5
960,Chandrapur,Residential,20060110,2006,11,41.5,134.0,39.2,206.5,23.200000000000003,1.0,9.5,53.0,59.0
961,Chandrapur,Residential,20060120,2006,12,36.0,108.0,31.299999999999997,198.5,-7.900000000000006,1.0,-5.5,-26.0,-8.0
962,Chandrapur,Residential,20070010,2007,1,41.6,215.0,37.8,321.0,6.5,-11.0,5.600000000000001,107.0,122.5
963,Chandrapur,Residential,20070020,2007,2,54.4,214.0,44.8,267.0,7.0,1.0,12.799999999999997,-1.0,-54.0
964,Chandrapur,Residential,20070030,2007,3,60.3,179.0,48.7,243.0,3.9000000000000057,1.0,5.899999999999999,-35.0,-24.0
965,Chandrapur,Residential,20070040,2007,4,61.8,174.0,48.6,210.0,-0.10000000000000142,1.0,1.5,-5.0,-33.0
966,Chandrapur,Residential,20070050,2007,5,56.4,172.0,43.8,203.0,-4.800000000000004,1.0,-5.399999999999999,-2.0,-7.0
967,Chandrapur,Residential,20070060,2007,6,46.2,103.5,30.2,209.5,-13.599999999999998,1.0,-10.199999999999996,-68.5,6.5
968,Chandrapur,Residential,20070070,2007,7,39.2,106.5,28.6,194.5,-1.5999999999999979,1.0,-7.0,3.0,-15.0
969,Chandrapur,Residential,20070080,2007,8,40.0,88.0,23.0,203.0,-5.600000000000001,1.0,0.7999999999999972,-18.5,8.5
970,Chandrapur,Residential,20070090,2007,9,43.0,83.0,26.200000000000003,166.0,3.200000000000003,1.0,3.0,-5.0,-37.0
971,Chandrapur,Residential,20070100,2007,10,44.2,177.0,29.2,267.0,2.9999999999999964,1.0,1.2000000000000028,94.0,101.0
972,Chandrapur,Residential,20070110,2007,11,48.8,164.0,28.9,238.5,-0.3000000000000007,1.0,4.599999999999994,-13.0,-28.5
973,Chandrapur,Residential,20070120,2007,12,46.4,172.0,28.0,248.0,-0.8999999999999986,1.0,-2.3999999999999986,8.0,9.5
974,Chandrapur,Residential,20080010,2008,1,52.8,207.0,33.2,293.5,5.200000000000003,-11.0,6.399999999999999,35.0,45.5
975,Chandrapur,Residential,20080020,2008,2,57.8,143.0,34.6,189.0,1.3999999999999986,1.0,5.0,-64.0,-104.5
976,Chandrapur,Residential,20080030,2008,3,50.9,122.5,31.299999999999997,187.5,-3.3000000000000043,1.0,-6.899999999999999,-20.5,-1.5
977,Chandrapur,Residential,20080040,2008,4,49.8,158.0,30.0,261.5,-1.2999999999999972,1.0,-1.1000000000000014,35.5,74.0
978,Chandrapur,Residential,20080050,2008,5,54.6,214.0,29.2,286.0,-0.8000000000000007,1.0,4.800000000000004,56.0,24.5
979,Chandrapur,Residential,20080060,2008,6,48.6,147.0,28.5,236.0,-0.6999999999999993,1.0,-6.0,-67.0,-50.0
980,Chandrapur,Residential,20080070,2008,7,49.0,158.0,30.1,235.0,1.6000000000000014,1.0,0.3999999999999986,11.0,-1.0
981,Chandrapur,Residential,20080080,2008,8,47.8,126.0,32.3,154.0,2.1999999999999957,1.0,-1.2000000000000028,-32.0,-81.0
982,Chandrapur,Residential,20080090,2008,9,52.5,150.0,34.2,213.0,1.9000000000000057,1.0,4.700000000000003,24.0,59.0
983,Chandrapur,Residential,20080100,2008,10,46.3,178.0,33.4,231.0,-0.8000000000000043,1.0,-6.200000000000003,28.0,18.0
984,Chandrapur,Residential,20080110,2008,11,47.8,143.0,32.0,175.0,-1.3999999999999986,1.0,1.5,-35.0,-56.0
985,Chandrapur,Residential,20080120,2008,12,46.3,137.0,26.7,205.5,-5.300000000000001,1.0,-1.5,-6.0,30.5
986,Chandrapur,Residential,20090010,2009,1,38.7,101.5,23.3,142.5,-3.3999999999999986,-11.0,-7.599999999999994,-35.5,-63.0
987,Chandrapur,Residential,20090020,2009,2,41.2,142.5,22.8,196.0,-0.5,1.0,2.5,41.0,53.5
988,Chandrapur,Residential,20090030,2009,3,41.7,104.0,34.2,169.0,11.400000000000002,1.0,0.5,-38.5,-27.0
989,Chandrapur,Residential,20090040,2009,4,42.8,75.5,33.75,138.5,-0.45000000000000284,1.0,1.0999999999999943,-28.5,-30.5
990,Chandrapur,Residential,20090050,2009,5,36.2,173.0,26.4,269.0,-7.350000000000001,1.0,-6.599999999999994,97.5,130.5
991,Chandrapur,Residential,20090060,2009,6,30.1,84.0,30.9,157.5,4.5,1.0,-6.100000000000001,-89.0,-111.5
992,Chandrapur,Residential,20090070,2009,7,19.7,67.0,19.7,162.0,-11.2,1.0,-10.400000000000002,-17.0,4.5
993,Chandrapur,Residential,20090080,2009,8,22.4,59.0,21.6,155.0,1.9000000000000021,1.0,2.6999999999999993,-8.0,-7.0
994,Chandrapur,Residential,20090090,2009,9,34.2,111.0,28.7,201.0,7.099999999999998,1.0,11.800000000000004,52.0,46.0
995,Chandrapur,Residential,20090100,2009,10,28.9,87.0,52.8,306.0,24.099999999999998,1.0,-5.300000000000004,-24.0,105.0
996,Chandrapur,Residential,20090110,2009,11,35.0,141.0,33.6,336.5,-19.199999999999996,1.0,6.100000000000001,54.0,30.5
997,Chandrapur,Residential,20090120,2009,12,38.6,93.0,39.25,173.5,5.649999999999999,1.0,3.6000000000000014,-48.0,-163.0
998,Chandrapur,Residential,20100010,2010,1,35.0,160.5,31.5,376.5,-7.75,-11.0,-3.6000000000000014,67.5,203.0
999,Chandrapur,Residential,20100020,2010,2,32.0,101.0,41.0,281.0,9.5,1.0,-3.0,-59.5,-95.5
1000,Chandrapur,Residential,20100030,2010,3,32.0,140.0,31.5,374.5,-9.5,1.0,0.0,39.0,93.5
1001,Chandrapur,Residential,20100040,2010,4,32.0,150.0,34.0,488.0,2.5,1.0,0.0,10.0,113.5
1002,Chandrapur,Residential,20100050,2010,5,20.0,144.0,29.0,457.5,-5.0,1.0,-12.0,-6.0,-30.5
1003,Chandrapur,Residential,20100060,2010,6,18.0,129.0,22.0,339.0,-7.0,1.0,-2.0,-15.0,-118.5
1004,Chandrapur,Residential,20100070,2010,7,21.0,61.0,11.0,176.0,-11.0,1.0,3.0,-68.0,-163.0
1005,Chandrapur,Residential,20100080,2010,8,18.0,71.0,11.0,194.0,0.0,1.0,-3.0,10.0,18.0
1006,Chandrapur,Residential,20100090,2010,9,24.5,105.0,16.0,331.5,5.0,1.0,6.5,34.0,137.5
1007,Chandrapur,Residential,20100100,2010,10,26.0,100.0,10.0,317.0,-6.0,1.0,1.5,-5.0,-14.5
1008,Chandrapur,Residential,20100110,2010,11,29.5,128.0,11.5,359.5,1.5,1.0,3.5,28.0,42.5
1009,Chandrapur,Residential,20100120,2010,12,33.0,155.0,8.5,395.5,-3.0,1.0,3.5,27.0,36.0
1010,Chandrapur,Residential,20110010,2011,1,33.0,170.0,17.0,,8.5,-11.0,0.0,15.0,
1011,Chandrapur,Residential,20110020,2011,2,21.5,111.5,13.5,,-3.5,1.0,-11.5,-58.5,
1012,Chandrapur,Residential,20110030,2011,3,35.5,174.5,34.5,,21.0,1.0,14.0,63.0,
1013,Chandrapur,Residential,20110040,2011,4,42.0,76.0,50.0,,15.5,1.0,6.5,-98.5,
1014,Chandrapur,Residential,20110050,2011,5,29.0,137.0,29.5,,-20.5,1.0,-13.0,61.0,
1015,Chandrapur,Residential,20110060,2011,6,26.0,117.0,15.0,,-14.5,1.0,-3.0,-20.0,
1016,Chandrapur,Residential,20110070,2011,7,26.0,118.0,15.0,,0.0,1.0,0.0,1.0,
1017,Chandrapur,Residential,20110080,2011,8,15.0,98.0,13.0,,-2.0,1.0,-11.0,-20.0,
1018,Chandrapur,Residential,20110090,2011,9,15.5,90.0,14.5,,1.5,1.0,0.5,-8.0,
1019,Chandrapur,Residential,20110100,2011,10,27.0,139.0,18.0,,3.5,1.0,11.5,49.0,
1020,Chandrapur,Residential,20110110,2011,11,21.0,155.0,17.0,,-1.0,1.0,-6.0,16.0,
1021,Chandrapur,Residential,20110120,2011,12,30.0,188.0,6.0,,-11.0,1.0,9.0,33.0,
1022,Chandrapur,Residential,20120010,2012,1,26.0,105.0,10.0,,4.0,-11.0,-4.0,-83.0,
1023,Chandrapur,Residential,20120020,2012,2,22.0,134.0,13.0,,3.0,1.0,-4.0,29.0,
1024,Chandrapur,Residential,20120030,2012,3,22.0,187.0,11.0,,-2.0,1.0,0.0,53.0,
1025,Chandrapur,Residential,20120040,2012,4,18.0,151.0,11.0,,0.0,1.0,-4.0,-36.0,
1026,Chandrapur,Residential,20120050,2012,5,21.0,145.0,10.0,,-1.0,1.0,3.0,-6.0,
1027,Chandrapur,Residential,20120060,2012,6,18.0,98.0,6.5,,-3.5,1.0,-3.0,-47.0,
1028,Chandrapur,Residential,20120070,2012,7,17.0,102.0,7.0,,0.5,1.0,-1.0,4.0,
1029,Chandrapur,Residential,20120080,2012,8,18.5,136.0,7.0,,0.0,1.0,1.5,34.0,
1030,Chandrapur,Residential,20120090,2012,9,12.0,117.0,6.0,,-1.0,1.0,-6.5,-19.0,
1031,Chandrapur,Residential,20120100,2012,10,8.5,154.5,7.0,,1.0,1.0,-3.5,37.5,
1032,Chandrapur,Residential,20120110,2012,11,9.0,142.5,6.5,,-0.5,1.0,0.5,-12.0,
1033,Chandrapur,Residential,20120120,2012,12,20.0,163.0,12.0,,5.5,1.0,11.0,20.5,
1034,Chandrapur,Residential,20130010,2013,1,20.0,111.0,6.0,,-6.0,-11.0,0.0,-52.0,
1035,Chandrapur,Residential,20130020,2013,2,19.5,157.0,7.0,,1.0,1.0,-0.5,46.0,
1036,Chandrapur,Residential,20130030,2013,3,22.0,129.0,11.0,,4.0,1.0,2.5,-28.0,
1037,Chandrapur,Residential,20130040,2013,4,21.0,140.0,15.0,,4.0,1.0,-1.0,11.0,
1038,Chandrapur,Residential,20130050,2013,5,19.0,154.0,15.0,,0.0,1.0,-2.0,14.0,
1039,Chandrapur,Residential,20130060,2013,6,16.0,94.0,10.0,,-5.0,1.0,-3.0,-60.0,
1040,Chandrapur,Residential,20130070,2013,7,19.0,62.0,10.0,,0.0,1.0,3.0,-32.0,
1041,Chandrapur,Residential,20130080,2013,8,17.0,42.0,12.0,,2.0,1.0,-2.0,-20.0,
1042,Chandrapur,Residential,20130090,2013,9,23.0,75.0,18.0,,6.0,1.0,6.0,33.0,
1043,Chandrapur,Residential,20130100,2013,10,27.0,96.0,3.0,,-15.0,1.0,4.0,21.0,
1044,Chandrapur,Residential,20130110,2013,11,25.0,128.5,3.0,,0.0,1.0,-2.0,32.5,
1045,Chandrapur,Residential,20130120,2013,12,29.0,174.0,4.0,,1.0,1.0,4.0,45.5,
1046,Chandrapur,Residential,20140010,2014,1,28.0,189.5,5.0,,1.0,-11.0,-1.0,15.5,
1047,Chandrapur,Residential,20140020,2014,2,21.0,141.0,5.0,,0.0,1.0,-7.0,-48.5,
1048,Chandrapur,Residential,20140030,2014,3,31.5,160.0,10.0,,5.0,1.0,10.5,19.0,
1049,Chandrapur,Residential,20140040,2014,4,28.0,169.0,12.0,,2.0,1.0,-3.5,9.0,
1050,Chandrapur,Residential,20140050,2014,5,23.0,173.0,14.5,,2.5,1.0,-5.0,4.0,
1051,Chandrapur,Residential,20140060,2014,6,34.5,114.5,9.5,,-5.0,1.0,11.5,-58.5,
1052,Chandrapur,Residential,20140070,2014,7,11.0,107.0,6.0,,-3.5,1.0,-23.5,-7.5,
1053,Chandrapur,Residential,20140080,2014,8,25.5,116.5,9.0,,3.0,1.0,14.5,9.5,
1054,Chandrapur,Residential,20140090,2014,9,15.0,134.0,8.0,,-1.0,1.0,-10.5,17.5,
1055,Chandrapur,Residential,20140100,2014,10,12.0,136.0,6.0,,-2.0,1.0,-3.0,2.0,
1056,Chandrapur,Residential,20140110,2014,11,27.5,154.0,8.5,,2.5,1.0,15.5,18.0,
1057,Chandrapur,Residential,20140120,2014,12,22.0,131.5,5.0,,-3.5,1.0,-5.5,-22.5,
1058,Chandrapur,Residential,20150010,2015,1,25.5,108.5,5.0,,0.0,-11.0,3.5,-23.0,
1059,Chandrapur,Residential,20150020,2015,2,17.0,110.5,7.5,,2.5,1.0,-8.5,2.0,
1060,Chandrapur,Residential,20150030,2015,3,22.0,110.0,5.0,,-2.5,1.0,5.0,-0.5,
1061,Chandrapur,Residential,20150040,2015,4,14.0,96.0,4.0,,-1.0,1.0,-8.0,-14.0,
1062,Chandrapur,Residential,20150050,2015,5,14.0,81.0,4.0,,0.0,1.0,0.0,-15.0,
1063,Chandrapur,Residential,20150060,2015,6,14.0,59.0,,,,1.0,0.0,-22.0,
1064,Chandrapur,Residential,20150070,2015,7,23.0,49.5,4.0,,,1.0,9.0,-9.5,
1065,Chandrapur,Residential,20150080,2015,8,19.0,65.0,4.0,,0.0,1.0,-4.0,15.5,
1066,Chandrapur,Residential,20150090,2015,9,20.0,60.0,4.0,,0.0,1.0,1.0,-5.0,
1067,Chandrapur,Residential,20150100,2015,10,15.0,74.0,4.0,,0.0,1.0,-5.0,14.0,
1068,Chandrapur,Residential,20150110,2015,11,20.0,113.0,5.0,,1.0,1.0,5.0,39.0,
1069,Chandrapur,Residential,20150120,2015,12,18.0,104.0,3.0,,-2.0,1.0,-2.0,-9.0,
1070,Chandrapur,Unknown,19920020,1992,2,45.0,,14.8,,,,,,
1071,Chandrapur,Unknown,19920030,1992,3,28.3,,13.6,,-1.200000000000001,1.0,-16.7,,
1072,Chandrapur,Unknown,19920040,1992,4,40.0,,15.2,,1.5999999999999996,1.0,11.7,,
1073,Chandrapur,Unknown,19940040,1994,4,39.1,,13.3,157.0,,0.0,,,
1074,Chandrapur,Unknown,19940060,1994,6,36.3,,14.3,384.0,,2.0,,,
1075,Chandrapur,Unknown,19940070,1994,7,27.6,,11.8,116.0,-2.5,1.0,-8.699999999999996,,-268.0
1076,Chandrapur,Unknown,19940080,1994,8,,,,108.0,,1.0,,,-8.0
1077,Chandrapur,Unknown,19940090,1994,9,25.0,,11.2,250.0,,1.0,,,142.0
1078,Chandrapur,Unknown,19940110,1994,11,,,,125.0,,2.0,,,
1079,Chandrapur,Unknown,19940120,1994,12,49.5,,40.4,49.0,,1.0,,,-76.0
1080,Chandrapur,Unknown,19960010,1996,1,27.8,,17.5,120.0,-22.9,-11.0,-21.7,,71.0
1081,Chandrapur,Unknown,19960020,1996,2,21.2,,10.4,167.0,-7.1,1.0,-6.600000000000001,,47.0
1082,Chandrapur,Unknown,19960030,1996,3,22.0,,9.7,166.0,-0.7000000000000011,1.0,0.8000000000000007,,-1.0
1083,Chandrapur,Unknown,19960040,1996,4,20.6,,6.1,118.0,-3.5999999999999996,1.0,-1.3999999999999986,,-48.0
1084,Chandrapur,Unknown,19960050,1996,5,24.2,,7.4,104.0,1.3000000000000007,1.0,3.599999999999998,,-14.0
1085,Chandrapur,Unknown,19960060,1996,6,20.2,,6.4,134.0,-1.0,1.0,-4.0,,30.0
1086,Chandrapur,Unknown,19960070,1996,7,22.5,,7.3,195.0,0.8999999999999995,1.0,2.3000000000000007,,61.0
1087,Chandrapur,Unknown,19960080,1996,8,21.7,,5.1,55.0,-2.2,1.0,-0.8000000000000007,,-140.0
1088,Chandrapur,Unknown,19960090,1996,9,22.2,,5.7,72.0,0.6000000000000005,1.0,0.5,,17.0
1089,Chandrapur,Unknown,19960100,1996,10,22.2,,5.8,75.0,0.09999999999999964,1.0,0.0,,3.0
1090,Chandrapur,Unknown,19960110,1996,11,14.4,,19.2,77.0,13.399999999999999,1.0,-7.799999999999999,,2.0
1091,Chandrapur,Unknown,19960120,1996,12,26.3,,22.5,55.0,3.3000000000000007,1.0,11.9,,-22.0
1092,Chandrapur,Unknown,19970010,1997,1,28.0,,20.6,81.0,-1.8999999999999986,-11.0,1.6999999999999993,,26.0
1093,Chandrapur,Unknown,19970020,1997,2,29.4,,19.1,105.0,-1.5,1.0,1.3999999999999986,,24.0
1094,Chandrapur,Unknown,19970030,1997,3,28.9,,19.3,198.0,0.1999999999999993,1.0,-0.5,,93.0
1095,Chandrapur,Unknown,19970040,1997,4,29.8,,19.3,139.0,0.0,1.0,0.9000000000000021,,-59.0
1096,Chandrapur,Unknown,19970050,1997,5,28.2,,17.0,164.0,-2.3000000000000007,1.0,-1.6000000000000014,,25.0
1097,Chandrapur,Unknown,19970060,1997,6,28.9,,17.6,126.0,0.6000000000000014,1.0,0.6999999999999993,,-38.0
1098,Chandrapur,Unknown,19970070,1997,7,28.5,,17.2,133.0,-0.40000000000000213,1.0,-0.3999999999999986,,7.0
1099,Chandrapur,Unknown,19970080,1997,8,29.6,,18.3,124.0,1.1000000000000014,1.0,1.1000000000000014,,-9.0
1100,Chandrapur,Unknown,19970120,1997,12,29.7,,21.3,59.0,,4.0,,,
1101,Chandrapur,Unknown,19980010,1998,1,27.1,,16.6,60.0,-4.699999999999999,-11.0,-2.599999999999998,,1.0
1102,Chandrapur,Unknown,19980020,1998,2,29.9,,35.4,153.0,18.799999999999997,1.0,2.799999999999997,,93.0
1103,Chandrapur,Unknown,19980030,1998,3,39.7,,59.3,188.0,23.9,1.0,9.800000000000004,,35.0
1104,Chandrapur,Unknown,19980040,1998,4,44.0,,61.3,185.0,2.0,1.0,4.299999999999997,,-3.0
1105,Chandrapur,Unknown,19980050,1998,5,,,,166.0,,1.0,,,-19.0
1106,Chandrapur,Unknown,19980060,1998,6,24.0,,33.7,140.0,,1.0,,,-26.0
1107,Chandrapur,Unknown,19980070,1998,7,24.4,,20.3,187.0,-13.400000000000002,1.0,0.3999999999999986,,47.0
1108,Chandrapur,Unknown,19980080,1998,8,28.4,,20.3,197.0,0.0,1.0,4.0,,10.0
1109,Chandrapur,Unknown,19980090,1998,9,26.5,,18.1,209.0,-2.1999999999999993,1.0,-1.8999999999999986,,12.0
1110,Chandrapur,Unknown,19980100,1998,10,27.5,,18.4,205.0,0.29999999999999716,1.0,1.0,,-4.0
1111,Chandrapur,Unknown,19980110,1998,11,28.0,,20.0,180.0,1.6000000000000014,1.0,0.5,,-25.0
1112,Chandrapur,Unknown,19980120,1998,12,28.0,,17.7,183.0,-2.3000000000000007,1.0,0.0,,3.0
1113,Chandrapur,Unknown,19990010,1999,1,28.2,,20.4,202.0,2.6999999999999993,-11.0,0.1999999999999993,,19.0
1114,Chandrapur,Unknown,19990020,1999,2,28.3,,18.9,210.0,-1.5,1.0,0.10000000000000142,,8.0
1115,Chandrapur,Unknown,19990030,1999,3,27.1,,17.7,192.0,-1.1999999999999993,1.0,-1.1999999999999993,,-18.0
1116,Chandrapur,Unknown,19990050,1999,5,26.2,,16.3,166.0,,2.0,,,
1117,Chandrapur,Unknown,19990060,1999,6,28.5,,17.6,222.0,1.3000000000000007,1.0,2.3000000000000007,,56.0
1118,Chandrapur,Unknown,19990070,1999,7,27.6,,17.2,167.0,-0.40000000000000213,1.0,-0.8999999999999986,,-55.0
1119,Chandrapur,Unknown,19990080,1999,8,42.1,,23.7,175.0,6.5,1.0,14.5,,8.0
1120,Chandrapur,Unknown,19990090,1999,9,25.0,,13.6,168.0,-10.1,1.0,-17.1,,-7.0
1121,Chandrapur,Unknown,19990100,1999,10,23.0,,20.4,142.0,6.799999999999999,1.0,-2.0,,-26.0
1122,Chandrapur,Unknown,19990110,1999,11,28.6,,17.7,94.0,-2.6999999999999993,1.0,5.600000000000001,,-48.0
1123,Chandrapur,Unknown,19990120,1999,12,26.2,,14.8,258.0,-2.8999999999999986,1.0,-2.400000000000002,,164.0
1124,Chandrapur,Unknown,20000010,2000,1,24.5,,12.1,150.0,-2.700000000000001,-11.0,-1.6999999999999993,,-108.0
1125,Chandrapur,Unknown,20000020,2000,2,24.7,,11.2,151.0,-0.9000000000000004,1.0,0.1999999999999993,,1.0
1126,Chandrapur,Unknown,20000030,2000,3,26.1,,14.7,149.0,3.5,1.0,1.4000000000000021,,-2.0
1127,Chandrapur,Unknown,20000040,2000,4,25.6,,14.7,154.0,0.0,1.0,-0.5,,5.0
1128,Chandrapur,Unknown,20000050,2000,5,25.1,,13.8,151.0,-0.8999999999999986,1.0,-0.5,,-3.0
1129,Chandrapur,Unknown,20000060,2000,6,24.7,,12.4,139.0,-1.4000000000000004,1.0,-0.40000000000000213,,-12.0
