,City_Town_Village_Area,Type_of_Location,TS,year_number,month_number,NO2_Median,RSPM_PM10_Median,SO2_Median,SPM_Median,Median_SO2_MOM_diff,Median_NO2_MOM_diff,Median_RSPM_PM10_MOM_diff,Median_SPM_MOM_diff,NO2_P10,RSPM_PM10_P10,SO2_P10,SPM_P10,P10_NO2_MOM_diff,P10_SO2_MOM_diff,P10_RSPM_PM10_MOM_diff,P10_SPM_MOM_diff,NO2_P90,RSPM_PM10_P90,SO2_P90,SPM_P90,month_number_diff,P90_NO2_MOM_diff,P90_SO2_MOM_diff,P90_RSPM_PM10_MOM_diff,P90_SPM_MOM_diff,year_number_diff,NO2_Median_YOY_diff,SO2_Median_YOY_diff,RSPM_PM10_Median_YOY_diff,SPM_Median_YOY_diff,NO2_P10_YOY_diff,SO2_P10_YOY_diff,RSPM_PM10_P10_YOY_diff,SPM_P10_YOY_diff,NO2_P90_YOY_diff,SO2_P90_YOY_diff,RSPM_PM10_P90_YOY_diff,SPM_P90_YOY_diff
5235,Tarapur,Industrial,20070110,2007,11,35.5,89.0,24.0,125.5,6.5,4.199999999999998,7.5,14.5,28.0,62.7,16.5,93.7,2.7600000000000016,3.3599999999999994,16.300000000000004,19.5,42.99999999999999,133.2,35.39999999999999,164.8,1.0,2.3599999999999923,2.559999999999988,4.0,-5.199999999999989,1.0,11.7,12.7,-13.0,-2.5,11.5,9.0,-3.5,-4.700000000000003,9.319999999999993,20.55999999999999,11.199999999999989,7.19999999999996
5236,Tarapur,Industrial,20080110,2008,11,44.0,74.5,30.65,117.0,4.099999999999998,-9.0,3.0,-2.5,40.0,67.7,23.57,99.4,-8.149999999999999,1.379999999999999,14.100000000000001,6.0,48.0,81.3,37.73,134.6,1.0,-11.810000000000002,3.8799999999999955,-49.40000000000002,-29.900000000000006,1.0,8.5,6.649999999999999,-14.5,-8.5,12.0,7.07,5.0,5.700000000000003,5.000000000000007,2.3300000000000054,-51.89999999999999,-30.200000000000017
5237,Tarapur,Industrial,20060120,2006,12,31.2,99.0,10.7,128.0,-0.6000000000000014,7.399999999999999,-3.0,0.0,19.44,70.8,5.72,100.6,2.9400000000000013,-1.7800000000000002,4.599999999999994,2.1999999999999886,38.36,124.8,12.62,168.4,1.0,4.68,-2.2200000000000006,2.799999999999997,10.799999999999955,-2.0,,,,,,,,,,,,
5238,Tarapur,Industrial,20070120,2007,12,42.4,76.0,29.65,108.0,5.649999999999999,6.899999999999999,-13.0,-17.5,32.52,59.0,19.72,95.5,4.520000000000003,3.219999999999999,-3.700000000000003,1.7999999999999972,50.85,147.40000000000003,45.65000000000001,184.0,1.0,7.8500000000000085,10.250000000000021,14.200000000000045,19.19999999999999,1.0,11.2,18.95,-23.0,-20.0,13.080000000000002,14.0,-11.799999999999997,-5.099999999999994,12.490000000000002,33.030000000000015,22.600000000000037,15.599999999999994
5239,Tarapur,Industrial,20080120,2008,12,53.3,75.0,35.3,113.0,4.649999999999999,9.299999999999997,0.5,-4.0,43.68,61.0,19.98,107.0,3.6799999999999997,-3.59,-6.700000000000003,7.599999999999994,58.10000000000001,109.8,37.42,139.4,1.0,10.100000000000009,-0.30999999999999517,28.5,4.800000000000011,1.0,10.899999999999999,5.649999999999999,-1.0,5.0,11.159999999999997,0.26000000000000156,2.0,11.5,7.250000000000007,-8.230000000000011,-37.60000000000004,-44.599999999999994
5240,Thane,Industrial,19980010,1998,1,49.0,,23.7,164.0,,,,,49.0,,23.7,164.0,,,,,49.0,,23.7,164.0,,,,,,,,,,,,,,,,,,
5241,Thane,Industrial,19990010,1999,1,20.5,,17.3,89.0,2.5,-2.6000000000000014,,-154.0,20.5,,17.3,89.0,-2.6000000000000014,2.5,,-154.0,20.5,,17.3,89.0,-11.0,-2.6000000000000014,2.5,,-154.0,1.0,-28.5,-6.399999999999999,,-75.0,-28.5,-6.399999999999999,,-75.0,-28.5,-6.399999999999999,,-75.0
5242,Thane,Industrial,20000010,2000,1,19.4,,17.1,,0.9000000000000021,-4.5,,,19.4,,17.1,,-4.5,0.9000000000000021,,,19.4,,17.1,,-11.0,-4.5,0.9000000000000021,,,1.0,-1.1000000000000014,-0.1999999999999993,,,-1.1000000000000014,-0.1999999999999993,,,-1.1000000000000014,-0.1999999999999993,,
5243,Thane,Industrial,20010010,2001,1,26.9,,18.6,,2.700000000000001,1.099999999999998,,,26.9,,18.6,,1.0999999999999979,2.700000000000001,,,26.9,,18.6,,-11.0,1.0999999999999979,2.700000000000001,,,1.0,7.5,1.5,,,7.5,1.5,,,7.5,1.5,,
5244,Thane,Industrial,20020010,2002,1,15.8,,29.5,,0.3999999999999986,6.5,,,15.8,,29.5,,6.5,0.3999999999999986,,,15.8,,29.5,,-11.0,6.5,0.3999999999999986,,,1.0,-11.099999999999998,10.899999999999999,,,-11.099999999999998,10.899999999999999,,,-11.099999999999998,10.899999999999999,,
5245,Thane,Industrial,20040010,2004,1,17.7,,9.8,48.7,-9.8,-7.699999999999998,,,14.3,,7.12,47.8,-8.46,-11.279999999999998,,,18.84,,10.4,49.38,-11.0,-9.2,-10.4,,,2.0,,,,,,,,,,,,
5246,Thane,Industrial,20050010,2005,1,17.0,49.5,9.5,88.0,0.0,1.9000000000000004,,38.7,16.2,49.1,9.1,85.6,3.6999999999999993,2.499999999999999,,37.53999999999999,17.799999999999994,49.9,9.9,90.4,-11.0,0.13999999999999346,-1.2199999999999989,,39.540000000000006,1.0,-0.6999999999999993,-0.3000000000000007,,39.3,1.8999999999999986,1.9799999999999995,,37.8,-1.0400000000000063,-0.5,,41.02
5247,Thane,Industrial,20060010,2006,1,12.8,,4.5,,-0.5,3.1999999999999997,,,11.84,,4.34,,4.49,0.040000000000000036,,,12.8,,5.94,,-11.0,-0.22999999999999865,-0.5799999999999983,,,1.0,-4.199999999999999,-5.0,,,-4.359999999999999,-4.76,,,-4.999999999999993,-3.96,,
5248,Thane,Industrial,20070010,2007,1,10.7,54.0,12.8,92.0,-2.549999999999999,-0.6500000000000004,1.0,,10.33,52.0,11.59,91.0,0.6899999999999995,2.1500000000000004,1.3999999999999986,,11.7,55.2,14.85,94.4,-11.0,-0.9000000000000004,-1.0099999999999998,0.20000000000000284,,1.0,-2.1000000000000014,8.3,,,-1.5099999999999998,7.25,,,-1.1000000000000014,8.91,,
5249,Thane,Industrial,20080010,2008,1,12.0,55.0,13.2,182.0,-0.6000000000000014,-1.25,3.0,15.0,10.6,53.0,8.68,182.0,-0.7000000000000011,-1.870000000000001,2.5,76.6,19.040000000000006,56.4,15.48,182.0,-11.0,4.4900000000000055,0.23000000000000043,2.3999999999999986,8.400000000000006,1.0,1.3000000000000007,0.3999999999999986,1.0,90.0,0.2699999999999996,-2.91,1.0,91.0,7.340000000000007,0.6300000000000008,1.1999999999999957,87.6
5250,Thane,Industrial,20090010,2009,1,24.75,68.0,15.35,118.5,3.4499999999999997,6.850000000000001,5.5,17.5,21.4,64.5,13.65,105.5,6.749999999999998,4.030000000000001,8.299999999999997,7.400000000000006,26.4,75.5,18.8,123.0,-11.0,3.4499999999999993,3.99,8.700000000000003,-4.0,1.0,12.75,2.1500000000000004,13.0,-63.5,10.799999999999999,4.970000000000001,11.5,-76.5,7.359999999999992,3.3200000000000003,19.1,-59.0
5251,Thane,Industrial,20100010,2010,1,17.5,52.0,15.0,81.0,0.1999999999999993,-2.6999999999999997,-12.0,-25.0,16.3,50.6,15.0,80.30000000000003,-0.6999999999999993,3.7200000000000006,-3.8000000000000114,-8.09999999999998,18.0,53.40000000000001,15.7,85.2,-11.0,-3.6400000000000006,-0.46000000000000085,-14.599999999999987,-22.39999999999999,1.0,-7.25,-0.34999999999999964,-16.0,-37.5,-5.099999999999998,1.3499999999999996,-13.899999999999999,-25.199999999999974,-8.399999999999999,-3.1000000000000014,-22.099999999999987,-37.8
5252,Thane,Industrial,20110010,2011,1,12.0,53.0,12.0,,-1.0,-3.0,7.0,,12.0,53.0,12.0,,-3.0,-1.0,7.0,,12.0,53.0,12.0,,-11.0,-3.0,-1.0,7.0,,1.0,-5.5,-3.0,1.0,,-4.300000000000001,-3.0,2.3999999999999986,,-6.0,-3.6999999999999993,-0.4000000000000128,
5253,Thane,Industrial,20120010,2012,1,13.0,58.5,22.0,,3.0,0.5,-9.0,,11.4,56.7,18.5,,-0.5999999999999996,1.3999999999999986,0.9000000000000057,,14.0,61.6,24.3,,-11.0,0.6999999999999993,4.0,-7.399999999999999,,1.0,1.0,10.0,5.5,,-0.5999999999999996,6.5,3.700000000000003,,2.0,12.3,8.600000000000001,
5254,Thane,Industrial,20130010,2013,1,20.5,108.0,17.0,,3.0,8.0,39.0,,12.9,69.1,14.8,,1.9000000000000004,1.1000000000000014,13.199999999999996,,27.5,123.9,18.4,,-11.0,14.2,-1.6000000000000014,43.5,,1.0,7.5,-5.0,49.5,,1.5,-3.6999999999999993,12.399999999999991,,13.5,-5.900000000000002,62.300000000000004,
5255,Thane,Industrial,20140010,2014,1,52.0,116.5,12.0,,-1.0,8.0,-6.5,,45.9,79.1,11.9,,18.699999999999992,-0.09999999999999964,9.699999999999989,,62.0,163.4,15.799999999999995,,-11.0,16.0,0.9999999999999947,14.400000000000006,,1.0,31.5,-5.0,8.5,,33.0,-2.9000000000000004,10.0,,34.5,-2.600000000000003,39.5,
5256,Thane,Industrial,20150010,2015,1,58.0,129.5,28.0,,6.0,-1.0,-25.5,,56.7,109.4,26.7,,3.0,7.199999999999999,0.7000000000000028,,59.3,170.8,30.0,,-11.0,-4.200000000000003,5.699999999999999,-33.89999999999998,,1.0,6.0,16.0,13.0,,10.800000000000004,14.799999999999999,30.30000000000001,,-2.700000000000003,14.200000000000005,7.400000000000006,
5257,Thane,Industrial,19980020,1998,2,36.8,,15.4,187.0,-8.299999999999999,-12.200000000000005,,23.0,36.8,,15.4,187.0,-12.200000000000003,-8.299999999999999,,23.0,36.8,,15.4,187.0,1.0,-12.200000000000003,-8.299999999999999,,23.0,-17.0,,,,,,,,,,,,
5258,Thane,Industrial,19990020,1999,2,17.7,,16.5,123.0,-0.8000000000000007,-2.8000000000000007,,34.0,17.7,,16.5,123.0,-2.8000000000000007,-0.8000000000000007,,34.0,17.7,,16.5,123.0,1.0,-2.8000000000000007,-0.8000000000000007,,34.0,1.0,-19.099999999999998,1.0999999999999996,,-64.0,-19.099999999999998,1.0999999999999996,,-64.0,-19.099999999999998,1.0999999999999996,,-64.0
5259,Thane,Industrial,20000020,2000,2,24.7,,17.6,,0.5,5.300000000000002,,,24.7,,17.6,,5.300000000000001,0.5,,,24.7,,17.6,,1.0,5.300000000000001,0.5,,,1.0,7.0,1.1000000000000014,,,7.0,1.1000000000000014,,,7.0,1.1000000000000014,,
5260,Thane,Industrial,20010020,2001,2,25.9,,19.5,,0.8999999999999986,-1.0,,,25.9,,19.5,,-1.0,0.8999999999999986,,,25.9,,19.5,,1.0,-1.0,0.8999999999999986,,,1.0,1.1999999999999993,1.8999999999999986,,,1.1999999999999993,1.8999999999999986,,,1.1999999999999993,1.8999999999999986,,
5261,Thane,Industrial,20020020,2002,2,13.2,,18.3,,-11.2,-2.6000000000000014,,,13.2,,18.3,,-2.6000000000000014,-11.2,,,13.2,,18.3,,1.0,-2.6000000000000014,-11.2,,,1.0,-12.7,-1.1999999999999993,,,-12.7,-1.1999999999999993,,,-12.7,-1.1999999999999993,,
5262,Thane,Industrial,20040020,2004,2,13.0,,6.2,48.7,-3.6000000000000005,-4.699999999999998,,0.0,7.700000000000001,,5.12,47.6,-6.6,-2.0,,-0.19999999999999574,15.080000000000002,,8.94,48.94,1.0,-3.759999999999998,-1.4600000000000009,,-0.44000000000000483,2.0,,,,,,,,,,,,
5263,Thane,Industrial,20050020,2005,2,18.85,50.0,9.9,,0.4000000000000004,1.8500000000000012,0.5,,10.5,49.0,5.25,,-5.699999999999999,-3.8499999999999996,-0.10000000000000142,,21.8,52.8,12.05,,1.0,4.000000000000007,2.1500000000000004,2.8999999999999986,,1.0,5.850000000000001,3.7,,,2.799999999999999,0.1299999999999999,,,6.719999999999999,3.110000000000001,,
5264,Thane,Industrial,20060020,2006,2,12.85,,9.8,,5.300000000000002,0.04999999999999893,,,10.36,,9.09,,-1.4800000000000004,4.75,,,17.09,,10.93,,1.0,4.289999999999999,4.989999999999999,,,1.0,-6.000000000000002,-0.09999999999999964,,,-0.14000000000000057,3.84,,,-4.710000000000001,-1.120000000000001,,
5265,Thane,Industrial,20070020,2007,2,9.55,54.5,14.5,92.0,1.6999999999999993,-1.1499999999999986,0.5,0.0,8.600000000000001,53.5,14.0,91.0,-1.7299999999999986,2.41,1.5,0.0,10.75,55.0,15.3,92.5,1.0,-0.9499999999999993,0.45000000000000107,-0.20000000000000284,-1.9000000000000057,1.0,-3.299999999999999,4.699999999999999,,,-1.759999999999998,4.91,,,-6.34,4.370000000000001,,
5266,Thane,Industrial,20080020,2008,2,18.15,53.5,13.6,179.5,0.4000000000000021,6.149999999999999,-1.5,-2.5,11.43,51.40000000000001,9.920000000000002,179.1,0.8300000000000001,1.240000000000002,-1.5999999999999872,-2.9000000000000057,22.65,56.0,14.829999999999998,179.9,1.0,3.6099999999999923,-0.6500000000000021,-0.3999999999999986,-2.0999999999999943,1.0,8.599999999999998,-0.9000000000000004,-1.0,87.5,2.8299999999999983,-4.079999999999998,-2.099999999999987,88.1,11.899999999999999,-0.4700000000000024,1.0,87.4
5267,Thane,Industrial,20090020,2009,2,25.6,65.0,16.35,108.5,1.0000000000000018,0.8500000000000014,-3.0,-10.0,19.85,51.5,12.65,90.5,-1.5499999999999972,-1.0,-13.0,-15.0,27.950000000000006,69.5,20.4,116.5,1.0,1.5500000000000078,1.5999999999999979,-6.0,-6.5,1.0,7.450000000000003,2.7500000000000018,11.5,-71.0,8.420000000000002,2.7299999999999986,0.09999999999998721,-88.6,5.300000000000008,5.57,13.5,-63.400000000000006
5268,Thane,Industrial,20100020,2010,2,15.0,48.5,12.0,76.0,-3.0,-2.5,-3.5,-5.0,15.0,48.1,12.0,75.2,-1.3000000000000007,-3.0,-2.5,-5.100000000000023,15.0,48.9,12.0,76.8,1.0,-3.0,-3.6999999999999993,-4.500000000000014,-8.400000000000006,1.0,-10.600000000000001,-4.350000000000001,-16.5,-32.5,-4.850000000000001,-0.6500000000000004,-3.3999999999999986,-15.299999999999997,-12.950000000000006,-8.399999999999999,-20.6,-39.7
5269,Thane,Industrial,20110020,2011,2,13.0,59.0,18.0,,6.0,1.0,6.0,,13.0,59.0,18.0,,1.0,6.0,6.0,,13.0,59.0,18.0,,1.0,1.0,6.0,6.0,,1.0,-2.0,6.0,10.5,,-2.0,6.0,10.899999999999999,,-2.0,6.0,10.100000000000001,
5270,Thane,Industrial,20120020,2012,2,13.0,59.0,21.0,,-1.0,0.0,0.5,,11.7,55.5,18.1,,0.29999999999999893,-0.3999999999999986,-1.2000000000000028,,13.3,60.6,22.0,,1.0,-0.6999999999999993,-2.3000000000000007,-1.0,,1.0,0.0,3.0,0.0,,-1.3000000000000007,0.10000000000000142,-3.5,,0.3000000000000007,4.0,1.6000000000000014,
5271,Thane,Industrial,20130020,2013,2,22.0,114.0,16.0,,-1.0,1.5,6.0,,19.4,82.6,14.4,,6.499999999999998,-0.40000000000000036,13.5,,27.4,132.6,18.0,,1.0,-0.10000000000000142,-0.3999999999999986,8.699999999999989,,1.0,9.0,-5.0,55.0,,7.699999999999999,-3.700000000000001,27.099999999999994,,14.099999999999998,-4.0,72.0,
5272,Thane,Industrial,20140020,2014,2,57.0,90.5,13.5,,1.5,5.0,-26.0,,47.1,48.3,10.2,,1.2000000000000028,-1.700000000000001,-30.799999999999997,,62.0,141.1,21.0,,1.0,0.0,5.200000000000005,-22.30000000000001,,1.0,35.0,-2.5,-23.5,,27.700000000000003,-4.200000000000001,-34.3,,34.6,3.0,8.5,
5273,Thane,Industrial,20150020,2015,2,62.5,164.0,28.5,,0.5,4.5,34.5,,59.7,133.6,27.7,,3.0,1.0,24.19999999999999,,65.9,195.1,31.3,,1.0,6.6000000000000085,1.3000000000000007,24.299999999999983,,1.0,5.5,15.0,73.5,,12.600000000000001,17.5,85.3,,3.9000000000000057,10.3,54.0,
5274,Thane,Industrial,19980030,1998,3,19.6,,12.1,142.0,-3.3000000000000007,-17.199999999999996,,-45.0,19.6,,12.1,142.0,-17.199999999999996,-3.3000000000000007,,-45.0,19.6,,12.1,142.0,1.0,-17.199999999999996,-3.3000000000000007,,-45.0,-17.0,,,,,,,,,,,,
5275,Thane,Industrial,19990030,1999,3,19.2,,19.3,73.0,2.8000000000000007,1.5,,-50.0,19.2,,19.3,73.0,1.5,2.8000000000000007,,-50.0,19.2,,19.3,73.0,1.0,1.5,2.8000000000000007,,-50.0,1.0,-0.40000000000000213,7.200000000000001,,-69.0,-0.40000000000000213,7.200000000000001,,-69.0,-0.40000000000000213,7.200000000000001,,-69.0
5276,Thane,Industrial,20000030,2000,3,23.9,,16.3,,-1.3000000000000007,-0.8000000000000007,,,23.9,,16.3,,-0.8000000000000007,-1.3000000000000007,,,23.9,,16.3,,1.0,-0.8000000000000007,-1.3000000000000007,,,1.0,4.699999999999999,-3.0,,,4.699999999999999,-3.0,,,4.699999999999999,-3.0,,
5277,Thane,Industrial,20010030,2001,3,21.3,,16.6,,-2.8999999999999986,-4.599999999999998,,,21.3,,16.6,,-4.599999999999998,-2.8999999999999986,,,21.3,,16.6,,1.0,-4.599999999999998,-2.8999999999999986,,,1.0,-2.599999999999998,0.3000000000000007,,,-2.599999999999998,0.3000000000000007,,,-2.599999999999998,0.3000000000000007,,
5278,Thane,Industrial,20020030,2002,3,18.0,,12.7,,-5.600000000000001,4.800000000000002,,,18.0,,12.7,,4.800000000000001,-5.600000000000001,,,18.0,,12.7,,1.0,4.800000000000001,-5.600000000000001,,,1.0,-3.3000000000000007,-3.900000000000002,,,-3.3000000000000007,-3.900000000000002,,,-3.3000000000000007,-3.900000000000002,,
5279,Thane,Industrial,20040030,2004,3,12.0,,8.3,49.0,2.1000000000000005,-1.0,,0.2999999999999972,9.62,,7.66,47.94000000000001,1.9199999999999982,2.54,,0.3400000000000105,14.66,,9.48,49.96,1.0,-0.4200000000000017,0.5400000000000009,,1.0200000000000031,2.0,,,,,,,,,,,,
5280,Thane,Industrial,20050030,2005,3,14.3,49.0,8.7,87.0,-1.200000000000001,-4.550000000000002,-1.0,,11.46,48.7,6.7,87.0,0.9600000000000009,1.4500000000000002,-0.29999999999999716,,17.7,50.3,11.5,87.0,1.0,-4.100000000000001,-0.5500000000000007,-2.5,,1.0,2.3000000000000007,0.3999999999999986,,38.0,1.8400000000000016,-0.96,,39.05999999999999,3.039999999999999,2.0199999999999996,,37.04
5281,Thane,Industrial,20060030,2006,3,16.5,54.0,11.0,,1.1999999999999993,3.65,,,14.62,53.0,9.84,,4.26,0.75,,,16.7,55.5,12.38,,1.0,-0.39000000000000057,1.450000000000001,,,1.0,2.1999999999999993,2.3000000000000007,5.0,,3.1599999999999984,3.1399999999999997,4.299999999999997,,-1.0,0.8800000000000008,5.200000000000003,
5282,Thane,Industrial,20070030,2007,3,11.8,54.0,15.6,,1.0999999999999996,2.25,-0.5,,11.32,53.6,14.38,,2.719999999999999,0.3800000000000008,0.10000000000000142,,14.66,55.4,17.72,,1.0,3.91,2.419999999999998,0.3999999999999986,,1.0,-4.699999999999999,4.6,0.0,,-3.299999999999999,4.540000000000001,0.6000000000000014,,-2.039999999999999,5.339999999999998,-0.10000000000000142,
5283,Thane,Industrial,20080030,2008,3,17.7,56.0,15.8,157.0,2.1999999999999997,-0.4499999999999993,2.5,-22.5,15.220000000000002,53.0,13.880000000000004,113.2,3.7900000000000027,3.9600000000000026,1.5999999999999872,-65.89999999999999,21.380000000000006,69.6,16.36,185.0,1.0,-1.2699999999999925,1.5300000000000011,13.599999999999994,5.099999999999994,1.0,5.899999999999999,0.20000000000000107,2.0,,3.900000000000002,-0.49999999999999645,-0.6000000000000014,,6.720000000000006,-1.3599999999999994,14.199999999999996,
5284,Thane,Industrial,20090030,2009,3,29.3,69.0,18.3,119.0,1.9499999999999995,3.6999999999999993,4.0,10.5,24.12,59.6,12.86,101.4,4.27,0.20999999999999908,8.100000000000001,10.900000000000006,31.44,71.4,22.3,121.2,1.0,3.489999999999995,1.9000000000000021,1.9000000000000057,4.700000000000003,1.0,11.600000000000001,2.5,13.0,-38.0,8.899999999999999,-1.020000000000005,6.600000000000001,-11.799999999999997,10.059999999999995,5.940000000000001,1.8000000000000114,-63.8
5285,Thane,Industrial,20100030,2010,3,16.5,47.5,13.0,74.5,1.0,1.5,-1.0,-1.5,16.1,46.3,12.2,74.10000000000002,1.1000000000000014,0.1999999999999993,-1.8000000000000043,-1.09999999999998,16.9,48.7,13.8,74.9,1.0,1.8999999999999986,1.8000000000000007,-0.19999999999999574,-1.8999999999999915,1.0,-12.8,-5.300000000000001,-21.5,-44.5,-8.02,-0.6600000000000001,-13.300000000000004,-27.299999999999983,-14.540000000000003,-8.5,-22.700000000000003,-46.3
5286,Thane,Industrial,20110030,2011,3,14.0,60.0,18.0,,0.0,1.0,1.0,,14.0,60.0,18.0,,1.0,0.0,1.0,,14.0,60.0,18.0,,1.0,1.0,0.0,1.0,,1.0,-2.5,5.0,12.5,,-2.1000000000000014,5.800000000000001,13.700000000000003,,-2.8999999999999986,4.199999999999999,11.299999999999997,
5287,Thane,Industrial,20120030,2012,3,11.5,58.0,19.5,,-1.5,-1.5,-1.0,,10.3,57.0,16.9,,-1.3999999999999986,-1.2000000000000028,1.5,,12.0,65.3,20.0,,1.0,-1.3000000000000007,-2.0,4.699999999999996,,1.0,-2.5,1.5,-2.0,,-3.6999999999999993,-1.1000000000000014,-3.0,,-2.0,2.0,5.299999999999997,
5288,Thane,Industrial,20130030,2013,3,26.0,131.5,16.5,,0.5,4.0,17.5,,23.0,111.3,13.5,,3.6000000000000014,-0.9000000000000004,28.700000000000003,,41.7,138.0,22.0,,1.0,14.300000000000004,4.0,5.400000000000006,,1.0,14.5,-3.0,73.5,,12.7,-3.3999999999999986,54.3,,29.700000000000003,2.0,72.7,
5289,Thane,Industrial,20140030,2014,3,59.0,147.0,18.0,,4.5,2.0,56.5,,57.2,85.4,16.0,,10.100000000000001,5.800000000000001,37.10000000000001,,67.6,174.0,24.6,,1.0,5.599999999999994,3.6000000000000014,32.900000000000006,,1.0,33.0,1.5,15.5,,34.2,2.5,-25.89999999999999,,25.89999999999999,2.6000000000000014,36.0,
5290,Thane,Industrial,20150030,2015,3,56.0,144.5,30.0,,1.5,-6.5,-19.5,,54.1,111.1,26.7,,-5.600000000000001,-1.0,-22.5,,58.9,186.3,32.3,,1.0,-7.000000000000007,0.9999999999999964,-8.799999999999983,,1.0,-3.0,12.0,-2.5,,-3.1000000000000014,10.7,25.69999999999999,,-8.699999999999996,7.699999999999996,12.300000000000011,
5291,Thane,Industrial,19990040,1999,4,32.7,,12.2,81.0,-7.100000000000001,13.500000000000005,,8.0,32.7,,12.2,81.0,13.500000000000004,-7.100000000000001,,8.0,32.7,,12.2,81.0,1.0,13.500000000000004,-7.100000000000001,,8.0,-16.0,,,,,,,,,,,,
5292,Thane,Industrial,20000040,2000,4,18.6,,17.5,,1.1999999999999993,-5.299999999999997,,,18.6,,17.5,,-5.299999999999997,1.1999999999999993,,,18.6,,17.5,,1.0,-5.299999999999997,1.1999999999999993,,,1.0,-14.100000000000001,5.300000000000001,,,-14.100000000000001,5.300000000000001,,,-14.100000000000001,5.300000000000001,,
5293,Thane,Industrial,20010040,2001,4,17.7,,17.9,,1.2999999999999972,-3.6000000000000014,,,17.7,,17.9,,-3.6000000000000014,1.2999999999999972,,,17.7,,17.9,,1.0,-3.6000000000000014,1.2999999999999972,,,1.0,-0.9000000000000021,0.3999999999999986,,,-0.9000000000000021,0.3999999999999986,,,-0.9000000000000021,0.3999999999999986,,
5294,Thane,Industrial,20020040,2002,4,24.8,,22.8,,10.1,6.800000000000002,,,24.8,,22.8,,6.800000000000001,10.100000000000001,,,24.8,,22.8,,1.0,6.800000000000001,10.100000000000001,,,1.0,7.100000000000001,4.900000000000002,,,7.100000000000001,4.900000000000002,,,7.100000000000001,4.900000000000002,,
5295,Thane,Industrial,20040040,2004,4,13.45,,9.1,48.7,0.7999999999999989,1.4499999999999993,,-0.2999999999999972,10.77,,7.11,47.7,1.1500000000000004,-0.5499999999999998,,-0.2400000000000091,17.899999999999995,,11.399999999999995,49.76,1.0,3.239999999999995,1.9199999999999946,,-0.20000000000000284,2.0,,,,,,,,,,,,
5296,Thane,Industrial,20050040,2005,4,16.5,49.0,9.9,56.0,1.200000000000001,2.1999999999999997,0.0,-31.0,11.88,48.0,8.16,56.0,0.41999999999999993,1.46,-0.7000000000000028,-31.0,18.07,50.0,16.43,56.0,1.0,0.370000000000001,4.93,-0.29999999999999716,-31.0,1.0,3.0500000000000007,0.8000000000000007,,7.299999999999997,1.1100000000000012,1.0499999999999998,,8.299999999999997,0.17000000000000526,5.030000000000005,,6.240000000000002
5297,Thane,Industrial,20060040,2006,4,12.6,55.0,12.1,,1.0999999999999996,-3.9,1.0,,10.95,51.6,10.720000000000002,,-3.67,0.8800000000000026,-1.3999999999999986,,15.39,57.2,13.37,,1.0,-1.3099999999999987,0.9899999999999984,1.7000000000000028,,1.0,-3.9000000000000004,2.1999999999999993,6.0,,-0.9300000000000015,2.5600000000000023,3.6000000000000014,,-2.6799999999999997,-3.0600000000000005,7.200000000000003,
5298,Thane,Industrial,20070040,2007,4,15.1,55.0,16.75,135.0,1.1500000000000004,3.299999999999999,1.0,,11.5,51.2,15.21,135.0,0.17999999999999972,0.8300000000000001,-2.3999999999999986,,20.1,56.0,18.29,135.0,1.0,5.440000000000001,0.5700000000000003,0.6000000000000014,,1.0,2.5,4.65,0.0,,0.5500000000000007,4.489999999999998,-0.3999999999999986,,4.710000000000001,4.92,-1.2000000000000028,
5299,Thane,Industrial,20080040,2008,4,18.0,56.0,12.7,135.0,-3.1000000000000014,0.3000000000000007,0.0,-22.0,12.2,52.0,9.8,94.2,-3.020000000000003,-4.080000000000004,-1.0,-19.0,25.0,66.0,17.8,186.4,1.0,3.619999999999994,1.4400000000000013,-3.5999999999999943,1.4000000000000057,1.0,2.9000000000000004,-4.050000000000001,1.0,0.0,0.6999999999999993,-5.41,0.7999999999999972,-40.8,4.899999999999999,-0.48999999999999844,10.0,51.400000000000006
5300,Thane,Industrial,20090040,2009,4,27.3,62.5,16.4,106.5,-1.900000000000002,-2.0,-6.5,-12.5,23.03,59.7,15.15,99.7,-1.0899999999999999,2.290000000000001,0.10000000000000142,-1.7000000000000028,29.81,71.2,18.76,121.4,1.0,-1.6300000000000026,-3.539999999999999,-0.20000000000000284,0.20000000000000284,1.0,9.3,3.6999999999999993,6.5,-28.5,10.830000000000002,5.35,7.700000000000003,5.5,4.809999999999999,0.9600000000000009,5.200000000000003,-65.0
5301,Thane,Industrial,20100040,2010,4,14.5,49.0,13.0,76.5,0.0,-2.0,1.5,2.0,14.1,48.2,13.000000000000002,76.10000000000002,-2.0000000000000018,0.8000000000000025,1.9000000000000057,2.0,14.9,49.8,13.0,76.89999999999998,1.0,-1.9999999999999982,-0.8000000000000007,1.0999999999999943,1.9999999999999716,1.0,-12.8,-3.3999999999999986,-13.5,-30.0,-8.930000000000001,-2.1499999999999986,-11.5,-23.59999999999998,-14.909999999999998,-5.760000000000002,-21.400000000000006,-44.50000000000003
5302,Thane,Industrial,20120040,2012,4,12.0,57.0,19.0,,-0.5,0.5,-1.0,,10.1,53.1,16.2,,-0.20000000000000107,-0.6999999999999993,-3.8999999999999986,,12.9,58.90000000000001,20.0,,1.0,0.9000000000000004,0.0,-6.399999999999984,,2.0,,,,,,,,,,,,
