,City_Town_Village_Area,Type_of_Location,month_number,year_number,NO2,RSPM_PM10,SO2,SPM
3418,Nashik,Industrial,3,2004,19.7,40.0,28.900000000000002,85.4
3419,Nashik,Industrial,3,2005,25.580000000000002,66.8,33.6,107.0
3420,Nashik,Industrial,3,2006,23.85,86.5,29.5,145.5
3421,Nashik,Industrial,3,2007,28.63,38.1,39.370000000000005,88.1
3422,Nashik,Industrial,3,2008,18.5,65.2,19.64,123.80000000000001
3423,Nashik,Industrial,3,2009,24.98,60.900000000000006,20.049999999999997,115.0
3424,Nashik,Industrial,3,2010,26.0,65.0,22.0,117.0
3425,Nashik,Industrial,3,2011,25.8,58.5,21.0,
3426,Nashik,Industrial,3,2012,26.0,82.8,21.8,
3427,Nashik,Industrial,3,2013,29.4,64.0,30.0,
3428,Nashik,Industrial,3,2014,22.7,68.10000000000001,23.5,
3429,Nashik,Industrial,3,2015,21.1,52.8,20.4,
3430,Nashik,Industrial,4,1994,20.1,,15.7,393.0
3431,Nashik,Industrial,4,1997,43.9,,45.6,251.0
3432,Nashik,Industrial,4,1998,33.9,,35.4,154.0
3433,Nashik,Industrial,4,1999,20.7,,31.5,136.0
3434,Nashik,Industrial,4,2000,14.2,,24.6,67.0
3435,Nashik,Industrial,4,2001,19.5,,18.3,177.0
3436,Nashik,Industrial,4,2002,13.3,,17.9,131.0
3437,Nashik,Industrial,4,2004,17.6,41.6,26.8,105.2
3438,Nashik,Industrial,4,2005,19.67,69.2,21.78,97.5
3439,Nashik,Industrial,4,2006,26.8,45.0,32.3,93.8
3440,Nashik,Industrial,4,2007,31.54,36.8,35.44,80.4
3441,Nashik,Industrial,4,2008,18.54,66.6,20.68,141.60000000000002
3442,Nashik,Industrial,4,2009,25.67,77.0,20.15,152.8
3443,Nashik,Industrial,4,2010,19.7,34.6,18.7,41.300000000000004
3444,Nashik,Industrial,4,2011,29.700000000000003,59.2,28.099999999999998,
3445,Nashik,Industrial,4,2012,24.0,83.2,19.9,
3446,Nashik,Industrial,4,2013,26.7,52.6,27.7,
3447,Nashik,Industrial,4,2014,25.700000000000003,50.6,20.1,
3448,Nashik,Industrial,4,2015,19.0,40.8,14.0,
3449,Nashik,Industrial,5,1994,29.8,,16.4,255.0
3450,Nashik,Industrial,5,1997,23.8,,29.4,149.0
3451,Nashik,Industrial,5,1998,27.8,,26.2,173.0
3452,Nashik,Industrial,5,1999,21.9,,26.1,111.0
3453,Nashik,Industrial,5,2000,24.5,,28.4,88.0
3454,Nashik,Industrial,5,2001,18.0,,24.4,150.0
3455,Nashik,Industrial,5,2002,23.2,,23.5,91.0
3456,Nashik,Industrial,5,2004,17.2,56.2,27.200000000000003,121.0
3457,Nashik,Industrial,5,2005,23.900000000000002,102.7,28.64,127.9
3458,Nashik,Industrial,5,2006,18.950000000000003,54.800000000000004,22.59,112.20000000000002
3459,Nashik,Industrial,5,2007,33.78,41.0,42.6,72.80000000000001
3460,Nashik,Industrial,5,2008,19.7,53.0,28.3,123.0
3461,Nashik,Industrial,5,2009,23.22,58.400000000000006,17.200000000000003,111.0
3462,Nashik,Industrial,5,2010,24.2,39.6,21.0,93.80000000000001
3463,Nashik,Industrial,5,2011,24.9,71.5,24.9,
3464,Nashik,Industrial,5,2012,23.0,62.0,20.7,
3465,Nashik,Industrial,5,2013,26.4,58.400000000000006,24.7,
3466,Nashik,Industrial,5,2014,21.0,51.0,24.0,
3467,Nashik,Industrial,5,2015,19.4,36.4,17.0,
3468,Nashik,Industrial,6,1994,29.0,,14.9,191.0
3469,Nashik,Industrial,6,1996,17.5,,18.9,94.0
3470,Nashik,Industrial,6,1997,15.8,,29.7,100.0
3471,Nashik,Industrial,6,1998,33.0,,30.9,108.0
3472,Nashik,Industrial,6,1999,21.7,,30.3,87.0
3473,Nashik,Industrial,6,2000,16.5,,23.5,84.0
3474,Nashik,Industrial,6,2001,15.2,,20.9,148.0
3475,Nashik,Industrial,6,2002,13.6,,14.7,90.0
3476,Nashik,Industrial,6,2004,22.0,56.1,28.4,103.4
3477,Nashik,Industrial,6,2005,19.439999999999998,61.8,19.72,85.0
3478,Nashik,Industrial,6,2006,24.909999999999997,46.4,29.08,103.0
3479,Nashik,Industrial,6,2007,29.27,39.4,37.7,85.8
3480,Nashik,Industrial,6,2008,18.880000000000003,42.900000000000006,22.87,95.10000000000001
3481,Nashik,Industrial,6,2009,22.54,33.5,19.77,63.7
3482,Nashik,Industrial,6,2010,24.8,38.7,18.5,63.0
3483,Nashik,Industrial,6,2011,26.7,48.3,26.7,
3484,Nashik,Industrial,6,2012,24.7,72.1,21.700000000000003,
3485,Nashik,Industrial,6,2013,29.0,65.7,27.799999999999997,
3486,Nashik,Industrial,6,2014,19.7,50.2,21.4,
3487,Nashik,Industrial,6,2015,17.2,37.0,7.2,
3488,Nashik,Industrial,7,1994,26.8,,16.8,172.0
3489,Nashik,Industrial,7,1996,22.7,,23.2,77.0
3490,Nashik,Industrial,7,1997,19.4,,27.0,130.0
3491,Nashik,Industrial,7,1998,33.6,,36.6,105.0
3492,Nashik,Industrial,7,1999,14.0,,21.7,58.0
3493,Nashik,Industrial,7,2000,16.7,,20.2,47.0
3494,Nashik,Industrial,7,2001,14.0,,17.8,269.0
3495,Nashik,Industrial,7,2002,18.2,,18.4,61.0
3496,Nashik,Industrial,7,2004,19.6,30.8,18.900000000000002,94.2
3497,Nashik,Industrial,7,2005,27.0,101.2,32.6,219.0
3498,Nashik,Industrial,7,2006,20.060000000000002,45.4,24.200000000000003,95.0
3499,Nashik,Industrial,7,2007,26.99,31.8,32.04,66.8
3500,Nashik,Industrial,7,2008,19.75,62.0,29.15,153.5
3501,Nashik,Industrial,7,2009,24.7,39.0,21.64,67.2
3502,Nashik,Industrial,7,2010,21.0,27.8,18.8,43.0
3503,Nashik,Industrial,7,2011,24.0,43.599999999999994,20.8,
3504,Nashik,Industrial,7,2012,23.900000000000002,74.0,20.900000000000002,
3505,Nashik,Industrial,7,2013,25.2,37.2,23.0,
3506,Nashik,Industrial,7,2014,22.6,38.2,20.8,
3507,Nashik,Industrial,7,2015,7.8,24.799999999999997,6.0,
3508,Nashik,Industrial,8,1994,28.4,,14.6,108.0
3509,Nashik,Industrial,8,1996,28.8,,28.0,118.0
3510,Nashik,Industrial,8,1997,28.9,,29.4,147.0
3511,Nashik,Industrial,8,1999,19.4,,35.0,90.0
3512,Nashik,Industrial,8,2000,12.6,,22.5,65.0
3513,Nashik,Industrial,8,2001,19.7,,18.6,141.0
3514,Nashik,Industrial,8,2002,16.6,,23.6,112.0
3515,Nashik,Industrial,8,2004,20.400000000000002,41.2,24.4,83.8
3516,Nashik,Industrial,8,2005,22.74,86.0,31.86,126.9
3517,Nashik,Industrial,8,2006,22.6,39.4,27.900000000000002,90.8
3518,Nashik,Industrial,8,2007,32.980000000000004,39.8,38.879999999999995,87.2
3519,Nashik,Industrial,8,2008,16.79,36.400000000000006,20.880000000000003,75.2
3520,Nashik,Industrial,8,2009,26.32,33.0,19.3,65.4
3521,Nashik,Industrial,8,2010,19.0,30.900000000000002,15.7,36.900000000000006
3522,Nashik,Industrial,8,2011,24.0,29.599999999999998,23.0,
3523,Nashik,Industrial,8,2012,22.4,62.099999999999994,24.0,
3524,Nashik,Industrial,8,2013,24.4,39.7,23.7,
3525,Nashik,Industrial,8,2014,22.0,51.0,21.0,
3526,Nashik,Industrial,8,2015,8.7,33.7,4.4,
3527,Nashik,Industrial,9,1994,30.4,,15.7,129.0
3528,Nashik,Industrial,9,1996,38.1,,38.8,103.0
3529,Nashik,Industrial,9,1997,39.1,,38.9,144.0
3530,Nashik,Industrial,9,1999,20.6,,36.6,30.0
3531,Nashik,Industrial,9,2000,21.1,,30.8,85.0
3532,Nashik,Industrial,9,2001,11.4,,14.0,122.0
3533,Nashik,Industrial,9,2002,20.3,,29.0,219.0
3534,Nashik,Industrial,9,2004,18.0,36.4,21.200000000000003,96.0
3535,Nashik,Industrial,9,2005,26.6,91.6,30.34,109.4
3536,Nashik,Industrial,9,2006,28.43,43.6,35.3,91.5
3537,Nashik,Industrial,9,2007,29.33,37.1,35.76,81.2
3538,Nashik,Industrial,9,2008,20.57,31.4,24.16,71.1
3539,Nashik,Industrial,9,2009,25.689999999999998,34.7,17.25,63.800000000000004
3540,Nashik,Industrial,9,2010,20.8,37.4,18.7,43.0
3541,Nashik,Industrial,9,2011,23.900000000000002,50.800000000000004,21.8,
3542,Nashik,Industrial,9,2012,24.4,62.599999999999994,23.4,
3543,Nashik,Industrial,9,2013,25.0,30.900000000000002,24.5,
3544,Nashik,Industrial,9,2014,20.7,49.7,19.7,
3545,Nashik,Industrial,9,2015,19.799999999999997,40.2,3.0,
3546,Nashik,Industrial,10,1996,28.1,,30.8,124.0
3547,Nashik,Industrial,10,1997,39.2,,37.2,179.0
3548,Nashik,Industrial,10,1999,24.9,,30.2,25.0
3549,Nashik,Industrial,10,2000,20.1,,35.8,84.0
3550,Nashik,Industrial,10,2001,9.8,,12.9,35.0
3551,Nashik,Industrial,10,2002,17.3,,21.2,137.0
3552,Nashik,Industrial,10,2004,21.0,40.199999999999996,24.8,84.4
3553,Nashik,Industrial,10,2005,26.6,101.60000000000001,31.4,211.60000000000002
3554,Nashik,Industrial,10,2006,26.75,53.0,22.2,113.0
3555,Nashik,Industrial,10,2007,35.5,43.0,43.8,96.0
3556,Nashik,Industrial,10,2008,22.54,60.6,27.980000000000004,113.80000000000001
3557,Nashik,Industrial,10,2009,26.64,50.2,18.919999999999998,78.8
3558,Nashik,Industrial,10,2010,21.0,41.0,19.0,76.0
3559,Nashik,Industrial,10,2011,24.099999999999998,60.6,22.7,
3560,Nashik,Industrial,10,2012,21.6,59.8,22.6,
3561,Nashik,Industrial,10,2013,25.0,54.099999999999994,26.4,
3562,Nashik,Industrial,10,2014,23.7,54.2,19.8,
3563,Nashik,Industrial,10,2015,22.0,58.0,5.0,
3564,Nashik,Industrial,11,1994,25.7,,15.6,113.0
3565,Nashik,Industrial,11,1996,28.4,,43.0,151.0
3566,Nashik,Industrial,11,1997,37.5,,37.9,149.0
3567,Nashik,Industrial,11,1999,24.7,,38.3,37.0
3568,Nashik,Industrial,11,2001,15.7,,15.0,170.0
3569,Nashik,Industrial,11,2002,18.9,,22.0,118.0
3570,Nashik,Industrial,11,2004,23.0,79.6,27.300000000000004,148.9
3571,Nashik,Industrial,11,2005,26.92,96.80000000000001,30.12,209.5
3572,Nashik,Industrial,11,2006,25.56,36.6,32.43,72.8
3573,Nashik,Industrial,11,2007,30.349999999999998,36.2,37.35,79.8
3574,Nashik,Industrial,11,2008,20.82,84.2,29.1,138.2
3575,Nashik,Industrial,11,2009,23.18,53.6,17.5,110.0
3576,Nashik,Industrial,11,2010,21.1,37.900000000000006,18.200000000000003,40.1
3577,Nashik,Industrial,11,2011,25.4,77.4,20.400000000000002,
3578,Nashik,Industrial,11,2012,23.900000000000002,52.0,20.8,
3579,Nashik,Industrial,11,2013,25.4,54.4,23.0,
3580,Nashik,Industrial,11,2014,23.7,58.800000000000004,18.0,
3581,Nashik,Industrial,12,1994,21.3,,10.4,139.0
3582,Nashik,Industrial,12,1996,22.9,,32.4,159.0
3583,Nashik,Industrial,12,1997,40.1,,38.5,209.0
3584,Nashik,Industrial,12,1999,21.6,,37.6,59.0
3585,Nashik,Industrial,12,2001,9.4,,15.3,113.0
3586,Nashik,Industrial,12,2002,17.12,,21.13,113.2
3587,Nashik,Industrial,12,2004,26.400000000000002,81.0,27.0,144.0
3588,Nashik,Industrial,12,2005,28.5,82.0,30.7,133.0
3589,Nashik,Industrial,12,2006,21.65,36.4,28.200000000000003,77.2
3590,Nashik,Industrial,12,2007,31.14,40.1,38.67,90.8
3591,Nashik,Industrial,12,2008,24.7,63.0,21.3,155.0
3592,Nashik,Industrial,12,2009,23.55,55.7,17.85,96.9
3593,Nashik,Industrial,12,2010,22.8,67.0,22.6,104.60000000000001
3594,Nashik,Industrial,12,2011,27.0,87.0,21.0,
3595,Nashik,Industrial,12,2012,23.0,65.8,22.4,
3596,Nashik,Industrial,12,2013,23.7,47.0,22.4,
3597,Nashik,Industrial,12,2014,25.0,57.0,23.0,
3598,Nashik,Industrial,12,2015,24.599999999999998,78.0,16.400000000000002,
3599,Nashik,Residential,1,1997,25.6,,52.61,169.20000000000002
3600,Nashik,Residential,1,1998,36.300000000000004,,38.13,168.9
3601,Nashik,Residential,1,1999,29.68,,25.82,192.9
3602,Nashik,Residential,1,2000,16.02,,40.92,254.10000000000002
3603,Nashik,Residential,1,2001,21.230000000000004,,33.27,362.9
3604,Nashik,Residential,1,2002,13.270000000000001,,22.68,140.3
3605,Nashik,Residential,1,2004,20.0,42.2,26.0,98.0
3606,Nashik,Residential,1,2005,19.759999999999998,65.8,25.05,94.8
3607,Nashik,Residential,1,2006,18.9,30.0,22.25,63.0
3608,Nashik,Residential,1,2007,27.25,38.0,36.55,83.0
3609,Nashik,Residential,1,2008,20.38,35.9,27.45,80.0
3610,Nashik,Residential,1,2009,25.75,57.0,18.5,131.5
3611,Nashik,Residential,1,2010,21.6,78.2,18.0,78.8
3612,Nashik,Residential,1,2011,24.0,51.0,22.0,
3613,Nashik,Residential,1,2012,25.0,72.0,22.0,
3614,Nashik,Residential,1,2013,22.3,63.0,20.0,
3615,Nashik,Residential,1,2014,23.0,45.5,22.5,
3616,Nashik,Residential,1,2015,22.2,51.4,22.0,
3617,Nashik,Residential,2,1997,22.220000000000002,,30.66,207.4
3618,Nashik,Residential,2,1998,34.52,,34.67,176.60000000000002
3619,Nashik,Residential,2,1999,37.27,,38.580000000000005,172.0
3620,Nashik,Residential,2,2000,16.3,,40.800000000000004,95.2
3621,Nashik,Residential,2,2001,37.79,,41.81,278.40000000000003
3622,Nashik,Residential,2,2002,19.880000000000003,,22.540000000000003,178.2
3623,Nashik,Residential,2,2004,23.2,51.2,25.4,103.4
3624,Nashik,Residential,2,2005,20.29,74.5,26.55,96.0
3625,Nashik,Residential,2,2006,19.22,57.599999999999994,26.3,140.6
3626,Nashik,Residential,2,2007,28.0,35.599999999999994,32.36,80.6
3627,Nashik,Residential,2,2008,19.0,45.0,22.0,99.0
3628,Nashik,Residential,2,2009,23.88,70.2,19.5,149.6
3629,Nashik,Residential,2,2010,19.799999999999997,52.0,17.4,58.80000000000001
3630,Nashik,Residential,2,2011,25.0,58.0,22.5,
3631,Nashik,Residential,2,2012,23.2,68.4,19.0,
3632,Nashik,Residential,2,2013,26.900000000000002,50.800000000000004,24.0,
3633,Nashik,Residential,2,2014,23.0,50.4,18.8,
3634,Nashik,Residential,2,2015,21.0,54.7,20.0,
3635,Nashik,Residential,3,1997,28.96,,30.33,212.2
3636,Nashik,Residential,3,1998,40.730000000000004,,42.38,159.7
3637,Nashik,Residential,3,1999,32.64,,31.380000000000003,161.10000000000002
3638,Nashik,Residential,3,2000,13.230000000000002,,34.230000000000004,68.8
3639,Nashik,Residential,3,2001,29.220000000000002,,44.83,289.8
3640,Nashik,Residential,3,2002,15.94,,23.75,121.30000000000001
3641,Nashik,Residential,3,2004,23.8,66.0,28.0,115.0
3642,Nashik,Residential,3,2005,21.9,48.2,29.87,78.8
3643,Nashik,Residential,3,2006,20.46,53.8,24.86,96.4
3644,Nashik,Residential,3,2007,26.6,34.5,32.95,76.0
3645,Nashik,Residential,3,2008,17.08,45.7,19.14,106.0
3646,Nashik,Residential,3,2009,27.14,42.0,18.2,101.70000000000002
3647,Nashik,Residential,3,2010,19.799999999999997,49.400000000000006,18.8,59.2
3648,Nashik,Residential,3,2011,24.0,55.9,21.900000000000002,
3649,Nashik,Residential,3,2012,24.6,67.0,21.0,
3650,Nashik,Residential,3,2013,26.0,54.0,25.0,
3651,Nashik,Residential,3,2014,23.0,49.5,21.0,
3652,Nashik,Residential,3,2015,22.0,52.2,21.0,
3653,Nashik,Residential,4,1997,25.81,,37.96000000000001,157.20000000000002
3654,Nashik,Residential,4,1998,34.02,,38.839999999999996,146.2
3655,Nashik,Residential,4,1999,29.68,,36.63,158.4
3656,Nashik,Residential,4,2000,27.32,,30.689999999999998,51.7
3657,Nashik,Residential,4,2001,17.68,,31.87,127.6
3658,Nashik,Residential,4,2002,19.21,,19.11,104.1
3659,Nashik,Residential,4,2004,22.0,57.0,25.200000000000003,130.8
3660,Nashik,Residential,4,2005,22.689999999999998,77.3,29.8,111.0
3661,Nashik,Residential,4,2006,18.36,48.4,22.0,108.60000000000001
3662,Nashik,Residential,4,2007,28.55,37.0,35.65,79.5
3663,Nashik,Residential,4,2008,18.12,45.2,20.020000000000003,97.6
3664,Nashik,Residential,4,2009,25.15,55.5,19.75,95.5
3665,Nashik,Residential,4,2010,21.1,51.0,12.399999999999999,103.6
3666,Nashik,Residential,4,2011,25.0,61.0,23.0,
3667,Nashik,Residential,4,2012,23.9,66.0,20.9,
3668,Nashik,Residential,4,2013,27.0,66.1,24.3,
3669,Nashik,Residential,4,2014,22.0,54.6,20.3,
3670,Nashik,Residential,4,2015,17.200000000000003,57.199999999999996,14.2,
3671,Nashik,Residential,5,1997,28.110000000000003,,34.39,86.5
3672,Nashik,Residential,5,1998,26.21,,36.43,209.20000000000002
3673,Nashik,Residential,5,1999,27.65,,32.239999999999995,108.2
3674,Nashik,Residential,5,2000,27.93,,28.87,77.7
3675,Nashik,Residential,5,2001,25.350000000000005,,30.16,172.70000000000002
3676,Nashik,Residential,5,2002,27.29,,31.46,84.10000000000001
3677,Nashik,Residential,5,2004,23.0,65.2,26.0,113.8
3678,Nashik,Residential,5,2005,27.3,89.19999999999999,29.8,171.0
3679,Nashik,Residential,5,2006,24.82,58.6,28.479999999999997,130.0
3680,Nashik,Residential,5,2007,26.37,37.0,34.19,84.60000000000001
3681,Nashik,Residential,5,2008,17.52,34.4,20.18,75.2
3682,Nashik,Residential,5,2009,23.64,44.4,19.189999999999998,86.8
3683,Nashik,Residential,5,2010,21.8,46.8,16.0,88.2
3684,Nashik,Residential,5,2011,25.8,43.0,22.8,
3685,Nashik,Residential,5,2012,23.0,62.0,20.3,
3686,Nashik,Residential,5,2013,27.0,58.7,26.0,
3687,Nashik,Residential,5,2014,24.0,52.60000000000001,23.0,
3688,Nashik,Residential,5,2015,20.0,42.0,19.0,
3689,Nashik,Residential,6,1996,14.65,,16.1,118.0
3690,Nashik,Residential,6,1997,25.52,,32.84,77.6
3691,Nashik,Residential,6,1998,21.990000000000002,,33.39,89.20000000000002
3692,Nashik,Residential,6,1999,23.55,,37.59,105.2
3693,Nashik,Residential,6,2000,26.46,,32.44,58.0
3694,Nashik,Residential,6,2001,16.07,,19.04,198.50000000000003
3695,Nashik,Residential,6,2002,14.96,,18.810000000000002,94.9
3696,Nashik,Residential,6,2004,25.4,49.099999999999994,27.0,102.5
3697,Nashik,Residential,6,2005,17.18,54.5,19.8,79.0
3698,Nashik,Residential,6,2006,23.94,47.400000000000006,27.66,106.2
3699,Nashik,Residential,6,2007,24.56,33.6,30.520000000000003,75.2
3700,Nashik,Residential,6,2008,18.15,44.8,20.71,111.89999999999999
3701,Nashik,Residential,6,2009,23.270000000000003,43.7,19.29,81.9
3702,Nashik,Residential,6,2010,20.5,34.5,16.5,48.0
3703,Nashik,Residential,6,2011,24.7,46.8,22.700000000000003,
3704,Nashik,Residential,6,2012,23.0,60.5,21.0,
3705,Nashik,Residential,6,2013,27.0,38.800000000000004,26.0,
3706,Nashik,Residential,6,2014,21.1,45.2,21.0,
3707,Nashik,Residential,6,2015,9.0,33.0,8.0,
3708,Nashik,Residential,7,1994,25.7,,14.3,90.0
3709,Nashik,Residential,7,1996,21.160000000000004,,24.090000000000003,98.80000000000001
3710,Nashik,Residential,7,1997,26.05,,34.03,125.8
3711,Nashik,Residential,7,1998,27.950000000000003,,36.86,114.1
3712,Nashik,Residential,7,1999,14.490000000000002,,20.6,41.5
3713,Nashik,Residential,7,2000,18.23,,17.19,45.400000000000006
3714,Nashik,Residential,7,2001,27.23,,28.570000000000004,339.70000000000005
3715,Nashik,Residential,7,2002,21.299999999999997,,24.180000000000003,112.3
3716,Nashik,Residential,7,2004,21.0,34.0,22.0,65.0
3717,Nashik,Residential,7,2005,22.119999999999997,83.0,28.2,130.8
3718,Nashik,Residential,7,2006,19.26,49.4,23.17,95.4
3719,Nashik,Residential,7,2007,25.5,32.0,31.15,68.0
3720,Nashik,Residential,7,2008,17.08,38.7,21.740000000000002,87.2
3721,Nashik,Residential,7,2009,23.54,43.0,18.82,80.0
3722,Nashik,Residential,7,2010,19.0,34.5,13.0,54.0
3723,Nashik,Residential,7,2011,23.0,51.0,20.0,
3724,Nashik,Residential,7,2012,23.0,62.900000000000006,22.0,
3725,Nashik,Residential,7,2013,26.0,45.1,25.0,
3726,Nashik,Residential,7,2014,19.4,45.0,19.0,
3727,Nashik,Residential,7,2015,9.0,21.2,5.800000000000001,
3728,Nashik,Residential,8,1994,26.2,,14.0,103.0
3729,Nashik,Residential,8,1996,30.17,,29.24,138.6
3730,Nashik,Residential,8,1997,24.990000000000002,,35.95,118.7
3731,Nashik,Residential,8,1999,22.950000000000003,,32.33,60.0
3732,Nashik,Residential,8,2000,18.970000000000002,,26.340000000000003,78.9
3733,Nashik,Residential,8,2001,16.42,,24.77,157.20000000000002
3734,Nashik,Residential,8,2002,22.97,,33.83,237.1
3735,Nashik,Residential,8,2004,21.6,56.800000000000004,24.2,97.19999999999999
3736,Nashik,Residential,8,2005,26.0,89.0,29.880000000000003,124.6
3737,Nashik,Residential,8,2006,24.92,37.0,28.450000000000003,79.7
3738,Nashik,Residential,8,2007,26.64,33.800000000000004,32.239999999999995,75.4
3739,Nashik,Residential,8,2008,18.88,31.0,22.36,68.4
3740,Nashik,Residential,8,2009,22.92,33.4,17.26,67.6
3741,Nashik,Residential,8,2010,18.8,31.0,15.8,32.8
3742,Nashik,Residential,8,2011,23.0,48.0,20.0,
3743,Nashik,Residential,8,2012,23.0,54.400000000000006,21.0,
3744,Nashik,Residential,8,2013,24.3,45.3,23.0,
3745,Nashik,Residential,8,2014,21.0,44.0,21.0,
3746,Nashik,Residential,8,2015,8.0,27.0,5.0,
3747,Nashik,Residential,9,1994,34.8,,17.4,107.0
3748,Nashik,Residential,9,1996,39.88,,43.87,126.7
3749,Nashik,Residential,9,1997,40.89,,36.71000000000001,121.2
3750,Nashik,Residential,9,1999,19.39,,28.26,29.0
3751,Nashik,Residential,9,2000,22.21,,33.650000000000006,62.5
3752,Nashik,Residential,9,2001,17.009999999999998,,16.94,44.8
3753,Nashik,Residential,9,2002,30.870000000000005,,30.86,235.3
3754,Nashik,Residential,9,2004,22.0,41.6,25.6,64.6
3755,Nashik,Residential,9,2005,22.1,85.0,28.0,186.0
3756,Nashik,Residential,9,2006,27.58,48.0,31.5,103.4
3757,Nashik,Residential,9,2007,25.78,34.0,31.2,75.80000000000001
3758,Nashik,Residential,9,2008,17.7,31.0,19.15,69.0
3759,Nashik,Residential,9,2009,25.85,45.7,16.08,73.60000000000001
3760,Nashik,Residential,9,2010,19.0,35.6,17.0,39.599999999999994
3761,Nashik,Residential,9,2011,21.0,44.5,20.0,
3762,Nashik,Residential,9,2012,25.0,63.6,22.0,
3763,Nashik,Residential,9,2013,25.0,35.0,26.0,
3764,Nashik,Residential,9,2014,20.9,49.8,19.9,
3765,Nashik,Residential,9,2015,14.3,30.900000000000002,3.0,
3766,Nashik,Residential,10,1996,35.150000000000006,,37.9,158.5
3767,Nashik,Residential,10,1997,42.489999999999995,,38.6,148.7
3768,Nashik,Residential,10,1999,21.06,,38.760000000000005,43.0
3769,Nashik,Residential,10,2000,21.82,,26.02,104.2
3770,Nashik,Residential,10,2001,19.830000000000002,,23.26,144.2
3771,Nashik,Residential,10,2002,17.240000000000002,,27.740000000000002,118.4
3772,Nashik,Residential,10,2004,21.0,51.0,24.0,102.5
3773,Nashik,Residential,10,2005,23.139999999999997,96.89999999999999,29.700000000000003,144.0
3774,Nashik,Residential,10,2006,17.700000000000003,48.0,18.28,65.4
3775,Nashik,Residential,10,2007,26.18,37.4,31.6,81.4
3776,Nashik,Residential,10,2008,18.8,46.8,23.099999999999998,100.80000000000001
3777,Nashik,Residential,10,2009,24.759999999999998,61.5,16.54,108.7
3778,Nashik,Residential,10,2010,19.0,49.2,17.0,67.80000000000001
3779,Nashik,Residential,10,2011,23.9,60.50000000000001,21.8,
3780,Nashik,Residential,10,2012,23.0,59.60000000000001,21.0,
3781,Nashik,Residential,10,2013,26.0,54.1,23.0,
3782,Nashik,Residential,10,2014,22.700000000000003,54.699999999999996,21.0,
3783,Nashik,Residential,10,2015,23.0,63.4,4.4,
3784,Nashik,Residential,11,1994,23.9,,13.4,92.0
3785,Nashik,Residential,11,1996,36.33,,39.26,111.8
3786,Nashik,Residential,11,1997,38.58,,42.620000000000005,168.5
3787,Nashik,Residential,11,1999,24.5,,42.980000000000004,34.1
3788,Nashik,Residential,11,2001,13.690000000000001,,18.310000000000002,95.7
3789,Nashik,Residential,11,2002,17.78,,30.43,129.1
3790,Nashik,Residential,11,2004,26.799999999999997,71.4,27.4,134.60000000000002
3791,Nashik,Residential,11,2005,25.7,92.5,32.7,190.0
3792,Nashik,Residential,11,2006,24.75,38.0,29.2,75.0
