,City_Town_Village_Area,Type_of_Location,month_number,year_number,NO2,RSPM_PM10,SO2,SPM
415,Aurangabad,Residential,11,2006,23.78,107.0,6.21,302.0
416,Aurangabad,Residential,11,2007,34.44,119.79999999999998,7.119999999999999,344.8
417,Aurangabad,Residential,11,2008,35.04,143.0,17.18,460.6
418,Aurangabad,Residential,11,2009,28.55,119.0,8.45,349.5
419,Aurangabad,Residential,11,2010,25.484166665,95.318333335,7.702500000000001,264.0
420,Aurangabad,Residential,11,2011,35.6,101.0,11.0,
421,Aurangabad,Residential,11,2012,48.600000000000016,124.10000000000001,15.100000000000005,
422,Aurangabad,Residential,11,2013,46.2,128.1,13.100000000000001,
423,Aurangabad,Residential,11,2014,44.10000000000001,112.9,14.100000000000005,
424,Aurangabad,Residential,11,2015,47.0,137.8,19.0,
425,Aurangabad,Residential,12,2005,42.15,,14.53,
426,Aurangabad,Residential,12,2006,31.3,123.0,7.779999999999999,369.0
427,Aurangabad,Residential,12,2007,37.56,142.8,11.120000000000001,412.6
428,Aurangabad,Residential,12,2008,41.38,165.60000000000002,18.760000000000005,457.5000000000001
429,Aurangabad,Residential,12,2009,28.44,157.4,8.36,365.8
430,Aurangabad,Residential,12,2010,33.400000000000006,146.0,8.949,393.4
431,Aurangabad,Residential,12,2011,47.6,116.59999999999998,13.0,
432,Aurangabad,Residential,12,2012,46.3,157.2,15.3,
433,Aurangabad,Residential,12,2013,51.3,126.0,17.3,
434,Aurangabad,Residential,12,2014,59.0,177.0,21.0,
435,Aurangabad,Residential,12,2015,58.0,164.10000000000002,26.0,
436,Aurangabad,Sensitive Area,1,2006,22.96,124.2,6.309999999999999,266.40000000000003
437,Aurangabad,Sensitive Area,1,2007,17.080000000000002,76.6,6.04,161.4
438,Aurangabad,Sensitive Area,1,2008,27.4,139.7,8.0,241.6
439,Aurangabad,Sensitive Area,1,2009,26.200000000000003,164.3,14.520000000000001,335.7
440,Aurangabad,Sensitive Area,1,2010,23.6,109.0,7.0,258.5
441,Aurangabad,Sensitive Area,1,2011,33.2,123.80000000000001,8.2,
442,Aurangabad,Sensitive Area,1,2012,41.3,96.3,11.0,
443,Aurangabad,Sensitive Area,1,2013,42.0,100.0,13.0,
444,Aurangabad,Sensitive Area,1,2014,45.3,91.4,15.0,
445,Aurangabad,Sensitive Area,1,2015,53.0,146.7,15.0,
446,Aurangabad,Sensitive Area,2,2006,27.3,86.2,5.76,203.10000000000002
447,Aurangabad,Sensitive Area,2,2007,15.729999999999999,108.79999999999998,5.449999999999999,242.29999999999998
448,Aurangabad,Sensitive Area,2,2008,21.76,90.0,9.840000000000002,273.6
449,Aurangabad,Sensitive Area,2,2009,30.74,144.5,7.359999999999999,379.7
450,Aurangabad,Sensitive Area,2,2010,24.3,96.5,7.3,219.5
451,Aurangabad,Sensitive Area,2,2011,32.4,128.8,10.0,
452,Aurangabad,Sensitive Area,2,2012,38.8,100.19999999999999,10.1,
453,Aurangabad,Sensitive Area,2,2013,46.2,129.0,16.0,
454,Aurangabad,Sensitive Area,2,2014,43.1,113.30000000000001,12.7,
455,Aurangabad,Sensitive Area,2,2015,48.3,109.69999999999999,15.0,
456,Aurangabad,Sensitive Area,3,2006,22.119999999999997,105.2,5.25,275.6
457,Aurangabad,Sensitive Area,3,2007,15.040000000000001,130.0,5.84,257.1
458,Aurangabad,Sensitive Area,3,2008,17.0,92.2,8.34,304.6
459,Aurangabad,Sensitive Area,3,2009,27.88,103.6,7.239999999999999,313.79999999999995
460,Aurangabad,Sensitive Area,3,2010,22.4,101.20000000000002,6.0,225.0
461,Aurangabad,Sensitive Area,3,2011,36.4,95.0,9.0,
462,Aurangabad,Sensitive Area,3,2012,38.0,96.7,11.1,
463,Aurangabad,Sensitive Area,3,2013,39.0,100.6,10.0,
464,Aurangabad,Sensitive Area,3,2014,42.2,107.60000000000001,13.200000000000001,
465,Aurangabad,Sensitive Area,3,2015,37.199999999999996,96.1,11.1,
466,Aurangabad,Sensitive Area,4,2006,15.600000000000001,133.2,5.779999999999999,307.6
467,Aurangabad,Sensitive Area,4,2007,17.279999999999998,86.60000000000002,6.920000000000001,218.00000000000006
468,Aurangabad,Sensitive Area,4,2008,18.0,69.80000000000001,7.5,237.4
469,Aurangabad,Sensitive Area,4,2009,28.75,141.2,5.35,311.5
470,Aurangabad,Sensitive Area,4,2010,21.8,79.4,6.4,198.20000000000002
471,Aurangabad,Sensitive Area,4,2011,30.6,116.0,8.0,
472,Aurangabad,Sensitive Area,4,2012,30.099999999999998,85.0,8.899999999999999,
473,Aurangabad,Sensitive Area,4,2013,44.0,107.2,13.8,
474,Aurangabad,Sensitive Area,4,2014,39.6,90.6,10.8,
475,Aurangabad,Sensitive Area,4,2015,32.6,96.8,10.0,
476,Aurangabad,Sensitive Area,5,2005,21.3,,11.3,
477,Aurangabad,Sensitive Area,5,2006,17.7,86.6,5.46,180.60000000000002
478,Aurangabad,Sensitive Area,5,2007,15.15,74.5,4.09,168.4
479,Aurangabad,Sensitive Area,5,2008,12.68,45.0,8.56,155.0
480,Aurangabad,Sensitive Area,5,2009,23.919999999999998,96.80000000000001,7.480000000000002,347.20000000000005
481,Aurangabad,Sensitive Area,5,2010,22.0,88.8,6.2,223.2
482,Aurangabad,Sensitive Area,5,2011,31.4,99.6,9.0,
483,Aurangabad,Sensitive Area,5,2012,30.599999999999998,103.60000000000001,9.2,
484,Aurangabad,Sensitive Area,5,2013,42.6,96.2,13.200000000000001,
485,Aurangabad,Sensitive Area,5,2014,38.0,85.20000000000002,11.0,
486,Aurangabad,Sensitive Area,5,2015,32.0,84.1,10.0,
487,Aurangabad,Sensitive Area,6,2005,21.7,,11.3,
488,Aurangabad,Sensitive Area,6,2006,17.85,56.1,5.95,123.3
489,Aurangabad,Sensitive Area,6,2007,17.6,53.8,5.48,109.0
490,Aurangabad,Sensitive Area,6,2008,17.4,55.199999999999996,7.24,229.2
491,Aurangabad,Sensitive Area,6,2009,24.299999999999997,122.99999999999997,6.009999999999998,345.0999999999999
492,Aurangabad,Sensitive Area,6,2010,22.299999999999997,78.9,7.1,187.0
493,Aurangabad,Sensitive Area,6,2011,30.2,90.80000000000001,8.2,
494,Aurangabad,Sensitive Area,6,2012,31.200000000000003,105.5,9.0,
495,Aurangabad,Sensitive Area,6,2013,31.5,76.5,7.0,
496,Aurangabad,Sensitive Area,6,2014,39.0,95.0,10.0,
497,Aurangabad,Sensitive Area,6,2015,31.2,63.800000000000004,10.0,
498,Aurangabad,Sensitive Area,7,2006,17.5,18.900000000000002,4.75,48.3
499,Aurangabad,Sensitive Area,7,2007,20.4,28.0,6.199999999999999,78.4
500,Aurangabad,Sensitive Area,7,2008,17.68,82.4,6.08,174.8
501,Aurangabad,Sensitive Area,7,2009,23.229999999999997,120.39999999999998,6.01,250.2
502,Aurangabad,Sensitive Area,7,2010,19.3,67.9,6.3,153.1
503,Aurangabad,Sensitive Area,7,2011,32.9,118.69999999999999,9.0,
504,Aurangabad,Sensitive Area,7,2012,25.599999999999998,87.19999999999999,8.3,
505,Aurangabad,Sensitive Area,7,2013,34.4,86.0,10.000000000000002,
506,Aurangabad,Sensitive Area,7,2014,37.5,105.2,10.299999999999999,
507,Aurangabad,Sensitive Area,7,2015,32.0,66.29999999999998,10.0,
508,Aurangabad,Sensitive Area,8,2006,13.5,68.0,4.1,168.60000000000002
509,Aurangabad,Sensitive Area,8,2007,20.440000000000005,103.00000000000001,5.32,179.40000000000003
510,Aurangabad,Sensitive Area,8,2008,24.400000000000006,98.60000000000001,8.32,212.8
511,Aurangabad,Sensitive Area,8,2009,23.810000000000002,83.9,6.33,232.6
512,Aurangabad,Sensitive Area,8,2010,19.4,78.2,7.2,190.8
513,Aurangabad,Sensitive Area,8,2011,32.4,110.8,8.2,
514,Aurangabad,Sensitive Area,8,2012,29.0,75.19999999999999,8.0,
515,Aurangabad,Sensitive Area,8,2013,40.8,89.8,12.600000000000001,
516,Aurangabad,Sensitive Area,8,2014,31.0,98.0,9.5,
517,Aurangabad,Sensitive Area,8,2015,33.0,47.9,10.0,
518,Aurangabad,Sensitive Area,9,2006,15.220000000000002,66.0,5.62,141.0
519,Aurangabad,Sensitive Area,9,2007,16.44,62.40000000000001,5.4,108.80000000000001
520,Aurangabad,Sensitive Area,9,2008,20.0,70.5,10.48,195.2
521,Aurangabad,Sensitive Area,9,2009,28.78,122.7,9.080000000000002,248.9
522,Aurangabad,Sensitive Area,9,2010,21.099999999999998,89.2,7.0,222.0
523,Aurangabad,Sensitive Area,9,2011,29.5,86.8,8.0,
524,Aurangabad,Sensitive Area,9,2012,30.3,94.5,8.6,
525,Aurangabad,Sensitive Area,9,2013,43.4,99.80000000000001,12.0,
526,Aurangabad,Sensitive Area,9,2014,29.099999999999998,75.6,9.0,
527,Aurangabad,Sensitive Area,9,2015,33.0,56.5,10.0,
528,Aurangabad,Sensitive Area,10,2006,18.2,143.80000000000004,6.620000000000001,313.0
529,Aurangabad,Sensitive Area,10,2007,18.119999999999997,73.39999999999998,6.200000000000001,160.09999999999997
530,Aurangabad,Sensitive Area,10,2008,22.400000000000006,109.20000000000002,10.120000000000001,295.4
531,Aurangabad,Sensitive Area,10,2009,28.759999999999998,117.19999999999999,9.24,290.79999999999995
532,Aurangabad,Sensitive Area,10,2010,26.0,86.0,7.6,191.4
533,Aurangabad,Sensitive Area,10,2011,33.3,100.89999999999999,8.0,
534,Aurangabad,Sensitive Area,10,2012,36.0,85.0,10.0,
535,Aurangabad,Sensitive Area,10,2013,38.0,99.0,9.8,
536,Aurangabad,Sensitive Area,10,2014,44.800000000000004,99.6,15.000000000000004,
537,Aurangabad,Sensitive Area,10,2015,33.0,81.5,10.5,
538,Aurangabad,Sensitive Area,11,2006,15.459999999999999,89.19999999999999,4.88,197.89999999999998
539,Aurangabad,Sensitive Area,11,2007,17.9,113.0,5.4,299.5
540,Aurangabad,Sensitive Area,11,2008,30.54,114.0,14.080000000000002,321.0
541,Aurangabad,Sensitive Area,11,2009,23.5,105.20000000000002,7.95,302.0
542,Aurangabad,Sensitive Area,11,2010,23.0,86.0,9.2,188.6
543,Aurangabad,Sensitive Area,11,2011,31.1,91.2,9.399999999999999,
544,Aurangabad,Sensitive Area,11,2012,45.599999999999994,104.30000000000001,14.7,
545,Aurangabad,Sensitive Area,11,2013,40.8,90.80000000000001,10.4,
546,Aurangabad,Sensitive Area,11,2014,38.400000000000006,114.4,11.200000000000001,
547,Aurangabad,Sensitive Area,11,2015,39.3,97.3,14.0,
548,Aurangabad,Sensitive Area,12,2005,28.32,,9.9,
549,Aurangabad,Sensitive Area,12,2006,15.58,91.2,6.5600000000000005,144.0
550,Aurangabad,Sensitive Area,12,2007,27.0,121.80000000000001,7.1,253.5
551,Aurangabad,Sensitive Area,12,2008,31.6,112.0,10.4,290.5
552,Aurangabad,Sensitive Area,12,2009,26.92,123.60000000000001,9.62,281.2
553,Aurangabad,Sensitive Area,12,2010,32.2,97.3,8.0,261.7
554,Aurangabad,Sensitive Area,12,2011,40.2,103.4,11.0,
555,Aurangabad,Sensitive Area,12,2012,39.6,110.5,12.3,
556,Aurangabad,Sensitive Area,12,2013,47.4,101.6,14.4,
557,Aurangabad,Sensitive Area,12,2014,48.4,127.2,14.2,
558,Aurangabad,Sensitive Area,12,2015,45.3,110.9,17.0,
559,Aurangabad,Unknown,1,1994,18.82,,21.730000000000004,159.8
560,Aurangabad,Unknown,2,1994,20.929999999999996,,22.169999999999998,158.79999999999998
561,Aurangabad,Unknown,3,1994,19.71,,22.120000000000005,172.9
562,Aurangabad,Unknown,4,1994,23.560000000000002,,23.85,158.7
563,Aurangabad,Unknown,5,1994,25.549999999999997,,30.14,213.10000000000002
564,Aurangabad,Unknown,6,1994,16.63,,17.43,113.60000000000001
565,Aurangabad,Unknown,7,1994,17.040000000000003,,17.95,114.7
566,Aurangabad,Unknown,8,1994,22.41,,18.86,147.79999999999998
567,Aurangabad,Unknown,9,1994,18.7,,20.0,162.0
568,Aurangabad,Unknown,11,1994,19.36,,19.79,155.7
569,Aurangabad,Unknown,12,1993,14.42,,14.37,144.60000000000002
570,Badlapur,Industrial,1,2010,85.60000000000001,119.0,61.7,169.9
571,Badlapur,Industrial,1,2011,94.0,163.89999999999998,54.8,
572,Badlapur,Industrial,1,2012,94.0,169.1,6.0,
573,Badlapur,Industrial,1,2013,93.30000000000001,138.2,32.9,
574,Badlapur,Industrial,1,2014,94.0,242.0,68.0,
575,Badlapur,Industrial,1,2015,39.0,78.0,14.0,
576,Badlapur,Industrial,2,2010,86.0,122.80000000000001,50.2,164.6
577,Badlapur,Industrial,2,2011,74.5,129.5,46.5,
578,Badlapur,Industrial,2,2012,94.0,165.5,6.0,
579,Badlapur,Industrial,2,2013,65.6,95.29999999999998,34.0,
580,Badlapur,Industrial,2,2014,85.20000000000002,247.4,56.6,
581,Badlapur,Industrial,2,2015,48.89999999999999,94.39999999999999,17.7,
582,Badlapur,Industrial,3,2010,79.0,109.2,43.800000000000004,148.60000000000002
583,Badlapur,Industrial,3,2011,94.0,216.0,68.0,
584,Badlapur,Industrial,3,2012,94.0,178.9,6.0,
585,Badlapur,Industrial,3,2013,67.0,97.6,25.400000000000002,
586,Badlapur,Industrial,3,2014,71.2,197.8,66.4,
587,Badlapur,Industrial,3,2015,43.2,84.60000000000001,18.0,
588,Badlapur,Industrial,4,2010,94.0,203.2,60.2,287.8
589,Badlapur,Industrial,4,2011,93.30000000000001,173.9,47.9,
590,Badlapur,Industrial,4,2012,63.8,149.0,6.0,
591,Badlapur,Industrial,4,2013,72.29999999999998,108.39999999999999,46.599999999999994,
592,Badlapur,Industrial,4,2014,77.0,157.4,57.2,
593,Badlapur,Industrial,4,2015,58.2,111.0,21.0,
594,Badlapur,Industrial,5,2010,94.0,187.2,50.60000000000001,265.0
595,Badlapur,Industrial,5,2011,94.0,204.89999999999998,66.80000000000001,
596,Badlapur,Industrial,5,2012,94.0,180.7,6.0,
597,Badlapur,Industrial,5,2013,68.0,97.0,45.0,
598,Badlapur,Industrial,5,2014,69.0,133.4,54.400000000000006,
599,Badlapur,Industrial,5,2015,64.19999999999999,120.1,26.0,
600,Badlapur,Industrial,6,2010,94.0,144.1,52.099999999999994,204.39999999999998
601,Badlapur,Industrial,6,2011,94.0,147.6,39.4,
602,Badlapur,Industrial,6,2012,94.0,155.2,6.0,
603,Badlapur,Industrial,6,2013,45.7,96.1,26.8,
604,Badlapur,Industrial,6,2014,73.0,164.29999999999995,66.6,
605,Badlapur,Industrial,6,2015,66.80000000000001,147.00000000000003,35.2,
606,Badlapur,Industrial,7,2010,71.0,144.2,42.8,161.2
607,Badlapur,Industrial,7,2011,90.5,133.0,55.599999999999994,
608,Badlapur,Industrial,7,2012,94.0,146.2,6.0,
609,Badlapur,Industrial,7,2013,64.0,99.0,32.4,
610,Badlapur,Industrial,7,2014,94.0,204.1,59.3,
611,Badlapur,Industrial,7,2015,69.4,128.4,23.4,
612,Badlapur,Industrial,8,2010,94.0,160.60000000000002,39.6,228.0
613,Badlapur,Industrial,8,2011,88.6,127.89999999999999,41.8,
614,Badlapur,Industrial,8,2012,93.19999999999999,167.20000000000002,6.0,
615,Badlapur,Industrial,8,2013,59.2,106.2,26.200000000000003,
616,Badlapur,Industrial,8,2014,69.6,168.60000000000002,60.4,
617,Badlapur,Industrial,8,2015,50.9,96.89999999999999,28.8,
618,Badlapur,Industrial,9,2010,85.1,138.2,32.3,153.5
619,Badlapur,Industrial,9,2011,47.99999999999999,97.1,27.3,
620,Badlapur,Industrial,9,2012,94.0,159.9,6.0,
621,Badlapur,Industrial,9,2013,50.400000000000006,98.4,28.0,
622,Badlapur,Industrial,9,2014,56.40000000000001,115.4,28.400000000000006,
623,Badlapur,Industrial,9,2015,71.0,131.0,30.2,
624,Badlapur,Industrial,10,2010,88.60000000000001,151.20000000000002,49.60000000000001,167.8
625,Badlapur,Industrial,10,2011,94.0,170.8,60.0,
626,Badlapur,Industrial,10,2012,94.0,143.0,6.0,
627,Badlapur,Industrial,10,2013,40.09999999999999,85.39999999999999,28.2,
628,Badlapur,Industrial,10,2014,73.7,162.2,48.8,
629,Badlapur,Industrial,10,2015,75.2,138.8,27.0,
630,Badlapur,Industrial,11,2010,79.6,142.60000000000002,42.2,168.8
631,Badlapur,Industrial,11,2011,80.4,122.0,43.5,
632,Badlapur,Industrial,11,2012,94.0,115.3,6.0,
633,Badlapur,Industrial,11,2013,63.0,104.6,30.3,
634,Badlapur,Industrial,11,2014,61.0,162.7,38.89999999999999,
635,Badlapur,Industrial,11,2015,77.6,141.79999999999998,28.9,
636,Badlapur,Industrial,12,2010,76.6,152.4,49.8,169.39999999999998
637,Badlapur,Industrial,12,2011,94.0,176.20000000000002,63.9,
638,Badlapur,Industrial,12,2012,94.0,133.5,6.0,
639,Badlapur,Industrial,12,2013,63.9,223.0,33.3,
640,Badlapur,Industrial,12,2014,61.5,113.0,29.5,
641,Badlapur,Industrial,12,2015,92.2,166.6,45.099999999999994,
642,Chandrapur,Industrial,1,1996,44.0,,23.8,119.0
643,Chandrapur,Industrial,1,1997,55.3,,38.5,65.0
644,Chandrapur,Industrial,1,1998,50.1,,25.9,60.0
645,Chandrapur,Industrial,1,1999,55.4,,38.5,179.0
646,Chandrapur,Industrial,1,2000,53.8,,28.6,130.0
647,Chandrapur,Industrial,1,2001,52.8,,31.4,185.0
648,Chandrapur,Industrial,1,2002,52.1,,26.2,
649,Chandrapur,Industrial,1,2005,45.15,218.0,32.35,
650,Chandrapur,Industrial,1,2006,39.76,148.4,30.339999999999996,193.0
651,Chandrapur,Industrial,1,2007,48.7,284.20000000000005,57.720000000000006,352.0
652,Chandrapur,Industrial,1,2008,58.39,288.7,35.650000000000006,349.9
653,Chandrapur,Industrial,1,2009,43.6,155.8,28.860000000000003,185.2
654,Chandrapur,Industrial,1,2010,50.6,277.3999999999999,68.0,510.0
655,Chandrapur,Industrial,1,2011,47.2,273.3,33.10000000000001,
656,Chandrapur,Industrial,1,2012,54.0,150.5,17.5,
657,Chandrapur,Industrial,1,2013,25.400000000000002,160.10000000000002,18.900000000000002,
658,Chandrapur,Industrial,1,2014,53.0,282.0,14.0,
659,Chandrapur,Industrial,1,2015,39.2,142.60000000000002,20.0,
660,Chandrapur,Industrial,2,1996,36.7,,17.9,187.0
661,Chandrapur,Industrial,2,1997,58.1,,36.2,76.0
662,Chandrapur,Industrial,2,1998,41.8,,68.0,135.0
663,Chandrapur,Industrial,2,1999,55.9,,35.5,170.0
664,Chandrapur,Industrial,2,2000,52.1,,29.6,129.0
665,Chandrapur,Industrial,2,2001,51.2,,28.9,204.0
666,Chandrapur,Industrial,2,2002,52.0,,14.9,
667,Chandrapur,Industrial,2,2005,47.78,129.8,33.22,202.0
668,Chandrapur,Industrial,2,2006,45.15,125.2,34.92999999999999,180.29999999999998
669,Chandrapur,Industrial,2,2007,45.75,263.0,53.2,307.6
670,Chandrapur,Industrial,2,2008,75.24,177.0,55.86,239.0
671,Chandrapur,Industrial,2,2009,46.45,145.0,44.75999999999999,315.79999999999995
672,Chandrapur,Industrial,2,2010,32.900000000000006,199.80000000000007,68.0,450.0
673,Chandrapur,Industrial,2,2011,32.0,184.0,45.0,
674,Chandrapur,Industrial,2,2012,45.6,246.90000000000006,29.6,
675,Chandrapur,Industrial,2,2013,34.8,183.6,15.399999999999999,
676,Chandrapur,Industrial,2,2014,51.0,205.0,10.0,
677,Chandrapur,Industrial,2,2015,37.800000000000004,154.7,14.2,
678,Chandrapur,Industrial,3,1996,42.0,,18.6,147.0
679,Chandrapur,Industrial,3,1997,57.2,,37.0,172.0
680,Chandrapur,Industrial,3,1998,52.9,,68.0,194.0
681,Chandrapur,Industrial,3,1999,53.3,,36.7,179.0
682,Chandrapur,Industrial,3,2000,52.3,,31.8,129.0
683,Chandrapur,Industrial,3,2002,52.3,,15.1,
684,Chandrapur,Industrial,3,2005,46.95,223.0,35.65,148.0
685,Chandrapur,Industrial,3,2006,40.739999999999995,145.8,32.32,113.0
686,Chandrapur,Industrial,3,2007,56.36000000000001,256.0,66.52000000000001,304.0
687,Chandrapur,Industrial,3,2008,69.0,174.49999999999997,46.44,251.39999999999998
688,Chandrapur,Industrial,3,2009,49.3,148.60000000000002,37.519999999999996,180.8
689,Chandrapur,Industrial,3,2010,39.2,262.4,68.0,510.0
690,Chandrapur,Industrial,3,2011,37.3,311.3,51.2,
691,Chandrapur,Industrial,3,2012,40.8,169.20000000000002,15.8,
692,Chandrapur,Industrial,3,2013,36.0,221.7,40.70000000000002,
693,Chandrapur,Industrial,3,2014,62.300000000000004,214.70000000000005,18.200000000000003,
694,Chandrapur,Industrial,3,2015,33.60000000000001,129.3,9.0,
695,Chandrapur,Industrial,4,1996,41.4,,12.1,91.0
696,Chandrapur,Industrial,4,1997,55.3,,36.5,123.0
697,Chandrapur,Industrial,4,1998,48.9,,68.0,174.0
698,Chandrapur,Industrial,4,2000,51.7,,29.2,129.0
699,Chandrapur,Industrial,4,2002,49.0,,16.4,
700,Chandrapur,Industrial,4,2005,47.06999999999999,312.0,35.730000000000004,334.7
701,Chandrapur,Industrial,4,2006,39.9,98.00000000000004,29.979999999999997,162.00000000000006
702,Chandrapur,Industrial,4,2007,50.94,235.0,66.21000000000001,251.29999999999998
703,Chandrapur,Industrial,4,2008,63.2,205.39999999999998,41.8,233.8
704,Chandrapur,Industrial,4,2009,66.85,185.5,65.5,347.5
705,Chandrapur,Industrial,4,2010,35.400000000000006,280.50000000000006,48.80000000000001,510.0
706,Chandrapur,Industrial,4,2011,58.20000000000001,208.8,58.0,
707,Chandrapur,Industrial,4,2012,26.5,240.0,23.0,
708,Chandrapur,Industrial,4,2013,22.2,312.0,21.2,
709,Chandrapur,Industrial,4,2014,55.599999999999994,312.0,13.0,
710,Chandrapur,Industrial,4,2015,20.6,202.2,6.0,
711,Chandrapur,Industrial,5,1996,46.5,,13.8,88.0
712,Chandrapur,Industrial,5,1997,49.8,,40.0,128.0
713,Chandrapur,Industrial,5,1998,,,,148.0
714,Chandrapur,Industrial,5,1999,52.7,,32.8,130.0
715,Chandrapur,Industrial,5,2000,53.0,,31.2,124.0
716,Chandrapur,Industrial,5,2002,49.8,,15.8,
717,Chandrapur,Industrial,5,2005,42.379999999999995,220.8,30.619999999999997,392.59999999999997
718,Chandrapur,Industrial,5,2006,40.5,113.49999999999999,32.25999999999999,188.8
719,Chandrapur,Industrial,5,2007,51.86,222.49999999999997,56.75,342.2
720,Chandrapur,Industrial,5,2008,68.2,276.6,31.96,505.2
721,Chandrapur,Industrial,5,2009,54.78,94.0,33.43000000000001,163.4
722,Chandrapur,Industrial,5,2010,21.0,238.3,35.2,510.0
723,Chandrapur,Industrial,5,2011,37.89999999999999,272.5,41.89999999999999,
724,Chandrapur,Industrial,5,2012,26.5,183.5,15.0,
725,Chandrapur,Industrial,5,2013,27.5,261.5,55.5,
726,Chandrapur,Industrial,5,2014,30.6,195.40000000000003,20.6,
727,Chandrapur,Industrial,5,2015,21.8,167.20000000000002,4.0,
728,Chandrapur,Industrial,6,1996,43.9,,14.1,117.0
729,Chandrapur,Industrial,6,1997,56.3,,32.0,125.0
730,Chandrapur,Industrial,6,1998,61.3,,68.0,154.0
731,Chandrapur,Industrial,6,1999,57.8,,35.3,175.0
732,Chandrapur,Industrial,6,2000,50.4,,31.0,131.0
733,Chandrapur,Industrial,6,2002,48.8,,14.9,
734,Chandrapur,Industrial,6,2005,40.54,122.80000000000004,29.439999999999998,205.0
735,Chandrapur,Industrial,6,2006,41.24,143.60000000000002,34.7,184.00000000000003
736,Chandrapur,Industrial,6,2007,61.720000000000006,188.80000000000004,48.52,371.6
737,Chandrapur,Industrial,6,2008,60.56,222.20000000000005,41.38000000000001,279.0
738,Chandrapur,Industrial,6,2009,49.0,245.90000000000003,66.94999999999999,471.90000000000003
739,Chandrapur,Industrial,6,2010,52.00000000000001,236.40000000000003,52.00000000000001,510.0
740,Chandrapur,Industrial,6,2011,41.0,293.0,18.0,
